	TH_HAZ_LAT_60_1	TH_OOE_CLE_60	TH_OOE_TRA1_60	TH_OOR_GAL_60	TH_OOR_MAS_60	TH_PEA_LIO_60	TH_PIS_LAT_60	TH_SES_KAD1_60	TH_SES_KAD2_60	TH_SES_MAR_60	TH_WAL_LAT_60	TH_AVO_CHO_60	TH_OOE_ANT3_60	TH_OOE_ANT4_60	TH_OOE_AUM_60	TH_OOE_AUR_60	TH_OOE_GIA_60	TH_OOE_ILF_60	TH_OOE_ILF2_60	TH_OOE_MAS_60	TH_OOE_ACU_60	TH_OOE_BUO_60	TH_OOE_COL3_60	TH_SUN_SAF2_60	TH_GRA_BAS1_60	TH_GRA_CAR_60	TH_OOE_ANT1_60	TH_OOE_ANT2_60	TH_OOE_BOR_60	TH_OOE_CEN_60	TH_OOE_COL2_60	TH_OOE_COL5_60	TH_OOE_FIL_60	TH_OOE_FRA1_60	TH_SES_GRE_60	TH_ALM_KIS_60	TH_ALM_LAT_60	TH_FLA_GOL1_60	TH_GRA_BAS2_60	TH_MAC_HGV_60	TH_OOE_COL4_60	TH_OOE_FRA2_60_1	TH_OOE_FRA3_60_1	TH_OOE_LOR_60	TH_OOE_MIN_60_1	TH_OOE_PAR_60	TH_OOE_PLA_60	TH_OOE_PRT_60	TH_OOE_VAL_60	TH_OOR_FIL_60_1	TH_PUM_PEL_60	TH_RIC_EPI_60	TH_SES_CLI_60	TH_SES_DID2_60	TH_SES_LAT_60	TH_SES_TOK_60	TH_SES_YEO_60	TH_SUN_SAF1_60_1	TH_AVO_SAN2_60_1	TH_CAN_COM_60_1	TH_HAZ_GEO_60	TH_OOE_ALL_60	TH_CAN_CED_60_2	TH_COR_MAZ_60	TH_FLA_GOL2_60	TH_OOE_CAL_60	TH_OOE_CRI_60	TH_OOE_DOM_60	TH_OOE_FRA4_60	TH_OOE_GEM_60	TH_OOE_KRI_60	TH_OOE_KRN1_60	TH_OOE_PAE_60	TH_OOE_TRA2_60	TH_PEA_CED_60	TH_SES_DID1_60	TH_SUN_UNI_60	TH_AVO_LAT_60	TH_AVO_OLI_	TH_AVO_SAN1_60	TH_OOE_KRN2_60	TH_OOE_KRT_60	TH_OOE_NEF_60	TH_OOE_NUN_60	TH_OOE_SAM1_60	TH_OOE_SAM2_60	TH_OOE_SOL_60	TH_PEA_PLA_60	TH_PUM_GEA_60	TH_SUN_CED_60	TH_SUN_COM_60	TH_CAN_HAR_60	TH_GRA_MAN_60	TH_HEM_GOL_60	TH_HEM_SAT_60	TH_OOE_COL1_60	TH_OOE_HER_60	
1.17928	1271.28	865.862	958.991	968.633	957.353	852.796	898.429	787.03	815.215	850.108	982.18	941.746	985.94	1046.59	1010.64	982.169	1114.03	983.344	1030.91	1032.22	1001.69	1033	926.259	929.249	763.499	706.615	868.766	984.597	962.228	813.548	827.028	927.382	839.402	856.764	722.915	800.292	725.149	731.578	563.21	835.479	925.22	908.475	915.776	767.408	859.049	847.553	663.826	870.102	860.296	691.279	606.233	705.877	734.712	604.217	581.466	767.957	634.104	672.018	754.868	723.167	818.84	717.383	926.415	763.545	791.863	865.864	929.604	1137.03	1010.31	944.225	938.409	901.679	881.444	884.638	756.794	816.937	982.735	795.843	902.276	753.05	1054.05	769.415	1348.69	762.284	738.172	801.376	987.419	710.092	833.663	677.932	687.109	608.65	599.227	721.651	740.371	826.292	872.713	
1.18225	1225.28	832.972	922.876	936.282	918.448	826.909	879.089	774.241	800.476	832.174	985.431	909.861	948.231	1007.28	973.861	944.549	1076.92	945.977	994.705	999.378	966.088	996.608	889.993	906.085	762.707	707.915	837.647	944.95	922.25	785.52	797.205	888.934	806.726	825.281	709.115	777.748	704.418	738.866	566.391	806.724	891.326	876.584	882.631	739.282	828.306	819.066	635.973	837.361	826.479	667.188	604.123	687.489	725.334	600.927	573.34	755.539	624.473	656.948	736.38	704.183	792.334	688.789	901.684	754.555	796.09	829.67	891.769	1088.81	970.678	905.238	902.114	866.223	848.753	849.786	731.457	809.063	959.655	769.997	867.214	732.389	1015.42	743.168	1303.44	737.273	710.839	774.081	955.69	686.968	827.707	662.879	668.799	590.988	603.127	733.792	751.663	796.482	843.078	
1.18522	1174.28	798.029	884.607	902.255	877.956	799.708	857.509	759.606	783.604	812.431	985.171	876.085	908.493	965.891	934.799	904.91	1037.36	906.516	956.183	964.63	927.892	958.195	851.858	880.488	759.673	707.046	804.247	903.308	879.921	754.808	765.051	848.198	771.775	791.421	693.134	752.541	681.226	742.628	567.353	775.119	855.075	841.397	846.608	708.553	794.261	788.729	606.472	801.708	790.773	640.897	600.943	668.189	714.252	596.427	563.53	741.015	612.813	639.477	715.291	682.429	762.737	658.245	873.929	743.212	797.029	791.45	852.072	1039.21	929.011	864.533	863.43	828.368	813.744	812.84	704.7	799.046	933.924	742.2	830.114	709.428	973.254	714.977	1255.07	709.828	681.087	744.229	920.678	662.021	818.771	645.342	647.859	571.271	605.235	744.149	760.792	764.33	810.389	
1.18819	1119.32	761.301	844.88	866.983	836.393	771.334	833.476	742.541	764.347	790.521	980.006	840.757	867.249	922.82	894.041	864.147	995.833	865.479	915.857	928.176	887.568	918.175	812.443	852.751	753.818	703.255	768.99	860.234	836.261	721.949	730.966	805.922	735.474	755.646	674.553	725.076	655.804	741.468	565.009	740.914	817.186	803.147	808.235	675.851	757.488	756.807	576.12	763.846	753.959	612.536	594.965	647.371	700.779	589.916	551.512	723.97	598.631	619.343	691.617	658.274	730.63	626.064	843.714	729.106	793.24	752.207	811.154	988.795	885.902	823.004	822.883	789.029	776.924	774.342	676.511	786.262	905.684	712.436	791.414	684.343	928.29	684.977	1204.09	680.506	649.182	711.973	882.69	635.317	805.615	625.372	624.63	549.582	604.343	750.2	765.103	729.955	775.231	
1.19116	1061.61	723.668	804.606	830.982	794.489	741.923	807.413	723.032	742.825	766.632	969.413	804.566	825.161	878.845	852.344	823.035	953.042	823.763	874.34	890.58	845.867	877.153	772.463	823.379	744.713	695.93	732.645	816.496	791.982	687.809	695.776	763.511	698.766	718.669	653.661	695.881	628.828	734.486	559.095	704.931	778.452	763.184	768.188	641.832	718.788	723.746	545.398	725.036	716.526	582.767	585.528	625.137	684.628	580.611	537.084	704.472	582.034	596.944	665.574	632.162	696.634	593.548	811.301	712.137	784.245	712.74	769.954	938.14	842.268	781.462	781.555	748.93	739.495	734.831	647.622	770.462	875.304	681.432	751.593	657.553	881.719	653.951	1151.02	649.931	616.019	678.246	842.384	607.439	787.798	603.307	599.873	526.423	599.717	750.7	763.599	694.169	738.377	
1.19413	1003.37	686.12	764.525	794.576	753.138	711.9	779.753	701.531	719.483	741.216	953.62	768.303	782.955	834.897	810.652	782.262	909.781	782.17	832.471	852.432	803.631	836.095	732.627	792.895	732.354	684.936	696.252	772.772	747.708	653.269	660.192	721.773	662.533	681.553	630.95	665.638	601.414	722.192	549.854	668.287	739.698	722.808	727.773	607.584	679.602	690.479	515.277	686.677	679.485	552.85	572.667	601.597	665.957	568.359	520.47	682.634	563.242	572.949	638.154	605.198	661.905	561.734	777.614	692.565	770.443	674.066	729.289	887.866	798.938	740.856	740.759	709.092	702.248	695.228	618.641	751.809	843.382	649.831	711.81	629.939	835.236	622.693	1097.25	618.831	582.692	644.084	800.922	579.047	766.134	579.515	574.186	502.788	591.299	745.06	755.937	658.196	700.994	
1.1971	946.437	649.525	725.401	758.356	712.949	681.951	750.702	678.578	694.927	714.751	933.171	732.58	741.666	791.831	769.718	742.679	866.915	741.337	791.089	814.214	761.685	795.741	693.645	761.801	717.072	670.728	660.551	730.175	704.951	619.416	625.302	681.364	627.569	645.198	606.859	635.148	574.098	705.254	537.806	632.083	701.765	683.273	688.176	574.08	641.582	657.431	486.655	649.487	643.601	523.711	557.062	577.03	645.162	553.648	502.261	659.168	543.068	548.292	610.167	577.967	627.58	531.245	743.347	670.617	752.377	637.049	689.707	838.951	756.823	701.736	701.063	670.413	665.757	656.475	589.974	730.879	810.695	618.452	673.102	601.879	789.739	591.91	1044.08	588.133	550.115	610.429	759.644	550.937	741.892	554.961	548.378	479.096	579.277	733.859	742.508	622.99	664.147	
1.20007	891.975	614.363	687.736	723.125	674.299	652.412	720.855	654.47	669.541	687.607	908.597	698.027	702.14	750.209	730.215	704.94	825.196	702.025	750.87	776.595	720.831	756.502	656.123	730.635	699.216	653.876	626.076	689.66	664.552	587.107	591.879	643.025	594.243	610.194	581.913	605.023	547.128	684.344	523.375	597.232	665.18	645.302	650.267	542.168	605.46	624.988	459.619	614.159	609.041	495.76	539.418	552.148	622.654	536.678	483.182	634.612	521.792	523.741	582.279	551.002	594.393	502.371	709.351	646.44	730.788	601.898	651.782	792.368	716.62	664.403	663.06	633.573	630.625	619.342	561.899	708.296	777.896	587.956	635.855	574.002	746.193	562.07	992.441	558.236	518.901	578.098	719.421	523.812	715.935	530.145	523.05	455.496	564.528	718.12	724.915	589.261	628.627	
1.20304	840.541	581.088	651.867	689.207	637.719	623.409	690.788	629.669	643.809	660.303	880.523	664.855	664.734	710.48	692.7	669.297	785.087	664.615	712.378	740.125	681.509	718.928	620.402	699.855	679.389	634.918	593.202	651.81	626.833	556.374	560.11	607.037	562.841	577.169	556.625	575.704	521.153	660.862	507.24	564.344	630.615	609.304	614.291	512.175	571.279	594.195	434.223	580.997	576.473	469.431	520.184	527.444	599.099	517.937	463.441	609.805	500.113	499.486	554.907	524.88	562.858	475.296	676.149	621.036	706.605	568.885	616.12	748.712	678.443	629.142	627.026	598.904	597.253	584.325	534.884	684.612	745.472	558.533	600.622	546.771	705.136	533.569	942.894	529.59	489.278	547.417	680.915	497.83	688.993	505.688	498.53	432.605	547.863	698.734	704.374	557.548	594.959	
1.20601	792.759	549.666	618.088	656.632	603.649	595.388	660.93	604.723	618.118	633.158	849.961	633.104	629.702	672.917	657.303	635.763	746.905	629.173	676.054	705.171	644.041	683.367	586.572	669.818	658.32	614.475	562.184	616.364	591.762	527.345	530.194	573.343	533.524	546.136	531.782	547.465	496.292	635.501	490.029	533.678	598.247	575.598	580.702	484.283	539.197	564.852	410.606	550.052	546.134	444.577	500.354	503.159	575.332	498.358	443.712	585.049	478.582	475.934	528.357	499.678	533.134	450.084	643.955	595.131	680.589	538.002	582.638	707.975	642.413	595.962	593.257	566.266	565.434	551.291	509.216	660.227	713.781	530.377	567.501	520.341	666.588	506.751	895.802	502.552	461.523	518.498	644.535	473.088	661.8	481.896	474.983	410.835	529.909	676.785	681.603	527.643	563.265	
1.20897	748.224	520.327	586.505	625.564	572.098	568.501	631.738	580.026	592.58	606.298	817.682	603.063	597.131	637.603	624.134	604.4	710.774	595.653	641.921	671.95	608.757	649.909	554.806	640.825	636.339	593.176	533.145	583.238	559.13	500.095	502.249	541.906	506.092	517.087	507.617	520.495	472.653	609.051	472.303	505.115	567.825	544.35	549.492	458.176	509.638	536.97	389.088	521.219	517.894	421.303	480.352	479.522	551.699	478.657	424.32	560.711	457.62	453.456	502.754	475.769	505.542	426.845	613.092	569.255	653.447	509.234	551.406	669.781	608.546	564.848	561.631	535.449	535.827	520.437	484.753	635.5	683.159	503.965	536.677	494.998	630.808	481.419	851.388	477.084	435.793	491.441	610.286	449.732	634.579	459.075	452.404	390.237	511.063	653.285	657.673	499.672	533.621	
1.21194	707.125	493.132	557.065	596.124	542.7	542.752	603.52	555.695	567.434	579.962	784.126	574.737	566.822	604.553	593.18	575.124	676.709	564.097	609.725	640.51	575.626	618.465	525.181	612.924	613.657	571.243	505.968	552.757	529.059	474.674	476.133	512.758	480.478	490.026	483.948	494.786	450.053	581.946	454.375	478.588	539.322	515.378	520.553	434.156	482.667	510.885	369.133	494.614	491.488	399.808	460.383	456.677	528.303	458.604	405.494	536.899	437.349	432.015	478.345	453.119	479.975	405.289	583.655	543.614	625.544	482.636	522.388	634.373	577.07	535.788	532.144	506.705	508.324	491.596	461.645	610.761	653.81	478.949	507.829	470.914	597.466	457.547	809.571	453.033	412.034	466.182	578.33	427.691	607.729	437.309	430.98	370.652	491.757	628.981	632.887	473.813	506.048	
1.21491	669.557	468.079	529.53	568.309	515.393	518.254	576.353	531.759	542.985	554.345	750.011	547.978	538.555	573.738	564.375	547.854	644.713	534.629	579.527	610.757	544.565	588.836	497.572	586.055	590.568	548.764	480.639	524.594	501.285	451.01	451.694	485.607	456.441	464.934	460.844	470.237	428.476	555.046	435.864	454.138	512.811	488.436	493.886	412.285	457.828	486.327	350.417	470.011	466.986	380.108	440.576	434.699	505.419	438.622	387.214	513.327	417.46	411.597	455.116	431.458	456.247	385.403	555.646	518.168	597.679	457.889	495.347	601.441	547.699	508.64	504.711	480.019	482.432	464.679	439.699	586.183	625.587	455.39	481.086	447.753	566.389	435.082	770.391	430.676	390.003	442.671	548.727	406.832	580.98	416.537	410.653	351.968	472.028	603.705	607.137	449.675	480.382	
1.21788	634.645	444.693	503.7	542.047	490.159	494.874	550.069	508.337	519.26	529.536	715.858	522.818	512.268	545.022	537.487	522.451	614.597	507.255	551.385	582.656	515.724	561.015	471.852	560.234	567.254	525.982	456.982	498.348	475.668	428.961	428.859	460.327	433.793	441.536	438.669	447.008	408.019	528.758	416.742	431.787	488.127	463.555	468.996	391.772	434.624	463.248	333.046	447.111	444.389	361.642	420.636	413.718	482.85	418.818	369.191	490.21	397.775	392.113	432.923	410.732	434.053	367.128	529.096	493.337	570.34	434.91	470.464	570.986	520.401	483.341	479.298	455.195	458.262	439.97	418.592	561.887	598.407	433.376	456.488	425.839	537.467	413.738	733.679	409.798	369.353	420.812	521.128	387.198	554.544	396.809	391.211	334.208	451.826	577.67	580.703	426.917	456.419	
1.22085	602.394	422.838	479.575	517.259	466.718	472.458	524.724	485.617	496.25	505.777	682.028	499.274	487.852	518.432	512.33	498.774	586.24	481.812	525.074	556.246	488.987	535.028	447.975	535.62	543.949	503.28	434.908	473.929	451.928	408.385	407.619	436.886	412.742	419.732	417.381	425.052	388.43	503.343	397.368	411.062	465.117	440.08	445.728	372.711	413.041	441.585	317.029	425.916	423.347	344.247	400.68	393.372	460.696	399.087	351.716	468.013	378.693	373.536	411.923	391.169	413.431	350.014	503.851	469.284	543.856	413.406	447.25	542.608	494.853	459.775	455.486	432.13	435.856	417.049	398.603	538.016	572.338	412.61	433.278	405.105	510.524	393.766	699.119	390.134	350.137	400.507	495.197	368.82	528.629	378.021	372.894	317.386	431.146	551.095	553.779	405.696	434.178	
1.22382	572.268	402.384	457.171	493.982	445.066	451.261	500.536	463.817	474.198	483.255	648.946	477.26	465.182	493.837	488.997	476.814	559.732	458.286	500.632	531.462	464.089	510.924	425.929	512.366	521.037	480.999	414.22	451.226	429.965	389.19	387.823	415.082	393.282	399.289	397.005	404.357	370.064	479.251	378.413	391.783	443.77	418.309	424.162	355.062	393	421.252	302.187	406.355	403.847	328.033	381.255	374.107	439.204	379.767	334.857	446.805	360.591	355.823	392.245	372.889	394.385	334.106	479.83	446.396	518.266	393.584	425.758	516.276	470.931	437.994	433.281	410.685	414.921	395.668	379.937	514.881	547.415	393.106	411.701	385.503	485.715	375.309	667.01	371.701	332.453	381.383	470.885	351.473	503.522	360.108	355.689	301.556	410.569	524.549	526.91	386.099	413.538	
1.22679	544.657	383.48	436.461	472.325	425.214	431.479	477.597	443.094	453.362	461.86	617.118	456.664	444.226	471.005	467.416	456.624	535.136	436.669	478.121	508.252	441.009	488.591	405.591	490.456	498.943	459.447	394.791	430.364	409.644	371.255	369.352	394.941	375.43	380.27	377.915	384.905	352.906	456.639	360.493	373.949	423.955	398.256	404.361	338.879	374.709	402.238	288.606	388.246	385.886	313.05	362.83	355.868	418.706	361.314	318.873	426.816	343.602	339.058	373.833	356.004	376.499	319.655	457.301	424.672	494.23	375.395	405.787	491.906	448.878	417.636	412.881	391.019	395.518	375.644	362.45	492.78	523.822	375.007	391.76	367.277	462.798	358.121	637.281	354.643	316.128	363.731	448.477	335.28	480.041	343.298	339.632	286.832	390.927	498.927	501.013	368.201	394.305	
1.22976	519.152	365.913	417.334	452.126	406.976	413.001	456.148	423.62	433.845	441.669	587.118	437.516	424.925	449.739	447.388	437.94	512.313	416.671	457.321	486.57	419.76	467.8	386.764	469.91	477.938	438.938	376.934	411.414	390.872	354.553	352.326	376.616	358.966	362.835	360.162	366.938	336.938	435.586	343.721	357.474	405.646	379.604	386.295	323.933	357.938	384.548	276.068	371.813	369.322	299.276	345.658	338.926	399.379	343.877	304.233	408.244	327.743	323.685	356.783	340.23	360.023	306.371	436.261	404.255	471.968	358.429	387.358	469.466	428.371	398.839	394.039	373.128	377.6	357.16	346.227	471.938	501.781	358.192	373.253	350.317	441.452	342.146	609.607	338.829	301.095	347.531	427.978	320.288	458.373	327.664	324.668	273.316	372.502	474.836	476.708	351.626	376.603	
1.23273	495.625	349.655	399.731	433.201	390.143	395.691	436.237	405.634	415.666	422.916	559.215	419.709	407.152	430.034	428.785	420.461	491.014	398.207	437.989	466.352	400.228	448.438	369.418	450.766	458.164	419.653	360.375	393.71	373.478	339.215	336.729	359.911	343.671	346.745	343.94	350.254	322.246	416.124	328.175	342.277	388.771	362.674	369.635	310.198	342.482	368.251	264.546	356.554	353.913	286.564	329.814	323.414	381.47	327.705	290.718	390.84	313.266	309.456	341.324	325.812	344.894	293.958	416.661	385.323	451.104	342.719	370.4	448.708	409.337	381.552	376.788	356.485	361.135	340.327	331.241	452.525	481.293	342.536	356.165	334.554	421.919	327.529	583.953	324.207	287.22	332.492	409.203	306.403	438.685	313.075	310.823	260.847	355.379	452.772	454.338	336.253	360.339	
1.2357	474.031	334.791	383.614	415.649	374.618	379.574	417.759	389.125	398.857	405.569	533.336	403.058	390.721	412.005	411.594	404.128	471.197	381.197	420.14	447.579	382.322	430.433	353.522	432.942	439.725	401.727	345.025	377.316	357.457	325.087	322.265	344.711	329.368	331.89	329.306	334.852	308.737	398.252	313.812	328.211	373.295	347.129	354.329	297.658	328.243	353.38	253.987	342.317	339.585	274.901	315.376	309.221	365.159	313.013	278.3	375.001	300.089	296.337	327.071	312.651	331.073	282.636	398.715	368.137	431.915	328.151	354.618	429.344	391.842	365.389	360.682	340.948	345.741	324.872	317.308	434.523	462.186	328.109	340.539	320.145	403.984	313.951	560.3	310.764	274.383	318.655	391.824	293.695	420.85	299.609	298.066	249.396	339.519	432.464	434.093	322.104	345.383	
1.23867	454.091	321.051	368.736	399.434	360.319	364.626	400.618	373.801	383.369	389.506	509.285	387.588	375.541	395.513	395.775	388.993	452.715	365.461	403.566	430.2	365.901	413.738	338.955	416.253	422.548	385.206	330.775	362.311	342.751	312.083	308.901	330.83	316.137	318.134	315.865	320.829	296.142	381.968	300.574	315.199	359.076	332.984	340.137	286.232	315.344	339.635	244.098	329.27	326.506	264.131	302.374	296.078	350.179	299.475	267.109	360.539	288.016	284.36	313.833	300.527	318.267	272.281	381.893	352.454	414.299	314.595	340.032	411.668	375.666	350.425	345.614	326.61	331.406	310.645	304.472	417.863	444.307	314.847	326.163	306.758	387.187	301.3	538.421	298.316	262.516	305.813	375.478	281.901	404.447	287.296	286.218	238.917	324.931	413.981	415.88	309.084	331.597	
1.24164	435.933	308.359	354.835	384.408	347.059	350.751	384.679	359.521	368.895	374.611	486.991	373.285	361.508	380.204	381.015	374.952	435.512	350.812	388.031	414.1	350.583	398.27	325.515	400.588	406.452	369.911	317.591	348.413	329.272	300.075	296.482	317.877	303.803	305.51	303.286	307.884	284.425	366.889	288.351	303.226	345.836	319.888	327.137	275.552	303.492	326.857	234.952	317.403	314.496	254.248	290.618	283.944	336.262	286.989	256.693	347.016	276.824	273.363	301.576	289.324	306.511	262.683	366.225	337.867	398.016	302.147	326.47	395.384	360.607	336.607	331.708	313.375	318.219	297.583	292.527	402.374	427.587	302.435	312.727	294.321	371.626	289.727	518.065	286.81	251.617	293.853	360.531	270.955	389.39	275.962	275.244	229.262	311.534	397.24	399.194	297.187	318.641	
1.24461	419.174	296.576	341.878	370.414	334.764	337.819	369.826	346.215	355.256	360.699	466.39	360.019	348.424	365.928	367.164	361.814	419.651	337.292	373.525	399.057	336.297	383.882	313	386.028	391.258	355.588	305.668	335.42	316.895	288.861	284.929	305.787	292.516	293.738	291.612	295.897	273.555	352.824	276.931	292.083	333.3	307.964	315.241	265.504	292.403	315.003	226.563	306.304	303.341	244.92	279.675	272.729	323.427	275.545	247.142	334.446	266.334	263.245	290.262	278.947	295.611	253.667	351.58	324.397	382.731	290.723	313.854	379.886	346.597	323.834	318.761	301.01	305.999	285.507	281.288	387.787	411.946	290.863	300.182	282.725	357.368	279.08	499.105	276.17	241.549	282.767	346.691	260.689	375.308	265.503	264.931	220.217	299.041	381.979	383.633	286.045	306.572	
1.24758	403.387	285.445	329.832	357.257	323.44	325.686	355.985	333.713	342.476	347.671	447.232	347.676	336.352	352.621	354.416	349.407	404.951	324.953	360.105	385.001	323.159	370.459	301.331	372.45	376.93	342.16	294.585	323.313	305.418	278.421	274.19	294.559	282.217	282.688	280.601	284.653	263.426	339.819	266.065	281.618	321.748	296.894	304.261	256.139	282.176	303.79	218.71	295.811	292.783	236.204	269.281	262.09	311.422	264.883	238.245	322.529	256.512	253.901	279.676	269.162	285.492	245.044	338.018	311.915	368.127	280.079	302.15	365.51	333.395	311.952	306.68	289.446	294.721	274.177	270.647	374.012	397.294	280.067	288.604	271.993	344.11	268.931	481.331	266.197	232.121	272.507	333.797	251.192	361.83	255.732	255.405	211.7	287.298	367.909	368.833	275.689	295.467	
1.25055	388.882	275.065	318.545	345.014	312.901	314.42	343.139	321.943	330.499	335.564	429.32	336.138	325.244	340.218	342.691	337.789	391.102	313.531	347.685	371.866	311.047	357.902	290.499	359.616	363.439	329.526	284.051	312.223	294.61	268.691	264.305	284.17	272.583	272.375	270.331	274.101	254.054	327.619	255.749	271.893	310.922	286.385	293.832	247.49	272.542	293.437	211.389	286.258	282.897	228.37	259.426	252.21	300.156	254.726	229.647	311.383	247.316	245.039	269.941	259.967	276.031	236.959	325.513	300.047	354.604	270.075	291.12	352.475	321.059	300.803	295.405	278.599	284.118	263.672	260.665	360.937	383.482	269.791	277.855	261.847	331.756	259.311	464.596	256.84	223.321	263	321.699	242.264	348.991	246.532	246.421	203.82	276.272	354.408	354.74	266.007	284.991	
1.25352	375.194	265.357	307.978	333.547	303.028	303.957	331.132	310.946	319.18	324.173	412.556	325.244	314.722	328.777	331.706	326.97	378.118	302.753	336.042	359.474	299.785	346.203	280.49	347.497	350.762	317.657	274.272	301.979	284.555	259.46	255.147	274.536	263.45	262.852	260.64	264.279	245.193	316.354	246.23	262.844	300.59	276.418	284.005	239.499	263.695	283.806	204.442	277.256	273.577	220.953	250.139	243.048	289.612	245.385	221.501	300.915	238.736	236.665	260.83	251.321	267.095	229.601	313.754	288.991	342.181	260.471	280.737	340.183	309.561	290.317	284.832	268.519	274.059	253.825	251.381	348.473	370.449	260.094	267.889	252.362	320.258	250.406	448.854	248.195	215.191	254.047	310.337	233.881	336.833	237.786	237.83	196.498	265.822	341.303	341.148	256.717	275.24	
1.25649	362.284	256.332	298.196	322.604	293.798	294.118	319.939	300.717	308.531	313.296	396.873	314.957	304.756	318.162	321.309	316.796	366.095	292.601	325.027	347.777	289.226	335.236	271.149	336.118	338.826	306.532	265.173	292.197	275.185	250.787	246.478	265.478	254.744	254.079	251.628	255.096	236.849	305.866	237.269	254.353	290.909	267.268	275.023	231.793	255.403	274.586	197.798	268.486	264.804	213.988	241.452	234.393	279.473	236.599	214	291.001	230.767	228.86	252.348	243.338	258.575	222.599	302.518	278.88	330.681	251.371	271.084	328.254	298.741	280.258	274.875	259.225	264.414	244.677	242.72	336.756	358.192	251.1	258.556	243.517	309.58	242.062	433.836	239.992	207.618	245.616	299.774	226.055	325.44	229.597	229.893	189.773	255.915	328.637	328.092	248.026	266.167	
1.25946	350.237	247.772	289.071	312.322	285.071	284.848	309.533	291.174	298.646	303.127	382.147	305.287	295.41	308.071	311.475	307.284	354.766	283.104	314.634	336.937	279.433	324.948	262.372	325.408	327.598	296.152	256.535	282.955	266.362	242.745	238.256	257.036	246.483	245.851	243.409	246.463	228.985	295.894	228.825	246.3	281.8	258.71	266.487	224.679	247.43	265.698	191.505	260.194	256.695	207.461	233.242	226.339	269.984	228.297	206.96	281.831	223.137	221.652	244.302	235.661	250.573	215.956	291.894	269.324	319.841	242.801	261.875	317.04	288.601	270.927	265.643	250.267	255.281	236.104	234.523	325.902	346.71	242.606	249.713	235.049	299.492	234.074	419.796	232.007	200.533	237.591	289.806	218.639	314.79	221.906	222.345	183.339	246.558	316.502	316.284	239.785	257.529	
1.26242	338.841	239.671	280.416	302.645	276.831	276.066	299.777	282.198	289.383	293.735	368.565	296.06	286.561	298.432	302.116	298.305	343.962	274.066	304.874	326.864	270.35	315.161	254.145	315.325	317.05	286.484	248.452	274.389	258.065	235.104	230.522	249.145	238.81	237.983	235.81	238.432	221.647	286.352	221.001	238.729	273.051	250.724	258.282	217.932	240.024	257.451	185.789	252.559	249.025	201.138	225.712	218.797	261.271	220.627	200.392	273.166	216.134	214.738	236.747	228.435	243.011	209.672	282.053	260.247	309.712	234.987	253.064	306.613	278.887	262.108	256.617	241.721	246.811	228.069	226.661	315.793	335.925	234.552	241.371	227.103	289.936	226.522	406.428	224.548	193.806	229.951	280.403	211.461	305.128	214.671	215.203	177.385	237.643	305.569	305.532	231.989	249.265	
1.26539	328.086	232.141	272.132	293.501	269.202	267.737	290.476	273.705	280.728	284.872	356.096	287.339	278.248	289.37	293.216	289.757	333.62	265.498	295.611	317.286	261.752	305.816	246.404	305.837	307.097	277.415	240.863	266.373	250.322	227.761	223.377	241.778	231.475	230.511	228.687	231.042	214.718	277.894	213.682	231.54	264.705	243.01	250.581	211.503	232.885	249.704	180.186	245.146	241.685	195.031	218.471	211.591	253.239	213.428	194.255	264.745	209.429	208.086	229.672	221.721	235.836	203.505	272.737	251.704	299.934	227.625	244.77	296.898	269.736	253.684	248.062	233.791	238.779	220.355	219.299	306.207	325.649	226.904	233.206	219.708	280.758	219.278	393.865	217.565	187.446	222.57	271.471	204.75	295.719	207.808	208.363	171.944	229.544	295.71	295.45	224.636	241.591	
1.26836	317.76	224.905	264.168	284.917	261.913	259.762	281.572	265.679	272.658	276.365	344.212	279.146	270.357	280.869	284.786	281.521	323.716	257.646	286.766	308.076	253.556	297.035	239.049	296.829	297.709	268.818	233.561	258.606	242.829	220.913	216.684	234.863	224.604	223.282	221.844	224.068	208.106	269.96	206.767	224.678	256.699	235.82	243.215	205.342	226.067	242.277	174.534	238.016	234.473	189.327	211.778	204.799	245.469	206.5	188.283	256.954	203.052	201.931	222.733	215.196	228.929	197.597	263.735	243.748	290.433	220.627	237.113	287.539	261.219	245.512	240.145	226.294	231.154	213.152	212.251	297.105	315.726	219.798	225.618	212.738	272.067	212.376	381.951	210.772	181.518	215.489	262.936	198.25	286.769	201.312	201.964	166.578	222.145	286.578	286.149	217.661	234.22	
1.27133	307.834	217.878	256.52	276.709	254.833	252.051	273.197	258.059	264.87	268.287	332.844	271.423	262.848	272.791	276.695	273.634	314.371	250.249	278.427	299.201	245.785	288.73	232.017	288.185	288.849	260.676	226.569	251.028	235.676	214.637	210.238	228.26	218.126	216.449	215.43	217.423	201.866	262.214	200.267	218.124	248.945	228.994	236.093	199.435	219.47	235.055	169.218	231.028	227.617	183.983	205.51	198.28	237.867	200.066	182.708	249.528	197.132	196.038	216.198	209.209	222.271	192.012	255.215	236.228	281.624	213.833	229.768	278.56	253.006	237.968	232.542	219.084	224.015	206.5	205.524	288.54	306.207	212.824	218.42	206.009	263.943	205.853	370.308	204.324	176.026	208.927	254.623	191.973	278.44	195.152	195.886	161.33	215.25	277.944	277.481	211.109	227.004	
