	TH_HAZ_LAT_60_1	TH_OOE_CLE_60	TH_OOE_TRA1_60	TH_OOR_GAL_60	TH_OOR_MAS_60	TH_PEA_LIO_60	TH_PIS_LAT_60	TH_SES_KAD1_60	TH_SES_KAD2_60	TH_SES_MAR_60	TH_WAL_LAT_60	TH_AVO_CHO_60	TH_OOE_ANT3_60	TH_OOE_ANT4_60	TH_OOE_AUM_60	TH_OOE_AUR_60	TH_OOE_GIA_60	TH_OOE_ILF_60	TH_OOE_ILF2_60	TH_OOE_MAS_60	TH_OOE_ACU_60	TH_OOE_BUO_60	TH_OOE_COL3_60	TH_SUN_SAF2_60	TH_GRA_BAS1_60	TH_GRA_CAR_60	TH_OOE_ANT1_60	TH_OOE_ANT2_60	TH_OOE_BOR_60	TH_OOE_CEN_60	TH_OOE_COL2_60	TH_OOE_COL5_60	TH_OOE_FIL_60	TH_OOE_FRA1_60	TH_SES_GRE_60	TH_ALM_KIS_60	TH_ALM_LAT_60	TH_FLA_GOL1_60	TH_GRA_BAS2_60	TH_MAC_HGV_60	TH_OOE_COL4_60	TH_OOE_FRA2_60_1	TH_OOE_FRA3_60_1	TH_OOE_LOR_60	TH_OOE_MIN_60_1	TH_OOE_PAR_60	TH_OOE_PLA_60	TH_OOE_PRT_60	TH_OOE_VAL_60	TH_OOR_FIL_60_1	TH_PUM_PEL_60	TH_RIC_EPI_60	TH_SES_CLI_60	TH_SES_DID2_60	TH_SES_LAT_60	TH_SES_TOK_60	TH_SES_YEO_60	TH_SUN_SAF1_60_1	TH_AVO_SAN2_60_1	TH_CAN_COM_60_1	TH_HAZ_GEO_60	TH_OOE_ALL_60	TH_CAN_CED_60_2	TH_COR_MAZ_60	TH_FLA_GOL2_60	TH_OOE_CAL_60	TH_OOE_CRI_60	TH_OOE_DOM_60	TH_OOE_FRA4_60	TH_OOE_GEM_60	TH_OOE_KRI_60	TH_OOE_KRN1_60	TH_OOE_PAE_60	TH_OOE_TRA2_60	TH_PEA_CED_60	TH_SES_DID1_60	TH_SUN_UNI_60	TH_AVO_LAT_60	TH_AVO_OLI_	TH_AVO_SAN1_60	TH_OOE_KRN2_60	TH_OOE_KRT_60	TH_OOE_NEF_60	TH_OOE_NUN_60	TH_OOE_SAM1_60	TH_OOE_SAM2_60	TH_OOE_SOL_60	TH_PEA_PLA_60	TH_PUM_GEA_60	TH_SUN_CED_60	TH_SUN_COM_60	TH_CAN_HAR_60	TH_GRA_MAN_60	TH_HEM_GOL_60	TH_HEM_SAT_60	TH_OOE_COL1_60	TH_OOE_HER_60	
-0.397502	1.41189	0.280806	0.575458	0.388084	0.610432	0.409723	0.275379	0.203631	0.329339	0.65268	-1.40633	0.304929	0.664543	0.638539	0.335618	0.391782	0.323105	0.761527	0.404277	0.112671	0.88441	0.20271	0.919484	0.466729	0.128324	0.546817	0.449684	0.468959	0.802083	0.24491	0.381905	0.625155	0.442437	0.656518	0.63158	0.600747	0.385877	-0.0113927	0.418441	0.575072	0.253446	0.503635	0.304743	0.297868	0.36334	0.531615	0.632557	0.164324	0.590532	0.371712	0.633233	-0.00996654	0.241124	0.389198	0.30066	0.130161	0.421787	0.0624035	0.0510975	0.0955423	0.140786	0.123085	0.734152	0.531077	0.544345	0.395138	0.769945	0.774791	0.672613	0.503462	0.623943	0.853195	0.333426	0.787044	0.517115	0.295346	0.477991	0.47005	0.634354	0.462944	0.472242	0.146267	-0.0770855	0.323166	0.500711	0.355878	0.200724	0.357954	0.234764	0.160487	0.273918	0.491305	0.212006	0.415928	0.574247	0.473511	0.375833	
-0.391563	1.43622	0.515059	0.754723	0.450661	0.33547	0.290377	0.40651	0.265339	0.390641	0.568126	-1.31401	0.269645	0.727866	0.387278	0.430045	0.536168	0.386563	0.770901	0.393112	0.092224	0.994845	0.583731	0.755088	0.322437	0.175949	0.648449	0.83933	0.471731	0.68246	0.281659	0.457564	0.791257	0.405602	0.566233	0.513668	0.660261	0.600595	0.281811	0.334507	0.638966	0.482802	0.557631	0.331212	0.499068	0.556218	0.566321	0.565267	0.183881	0.471048	0.3662	0.679259	0.157425	0.35669	0.422569	0.41156	0.187144	0.415498	0.110811	0.14209	0.263398	0.0532913	0.168964	0.714638	0.56508	0.776591	0.526102	0.834486	1.0429	0.531001	0.502313	0.632265	0.810598	0.483406	0.854503	0.883218	0.416839	0.35875	0.363211	0.688425	0.665545	0.56837	0.254227	-0.116466	0.373306	0.438332	0.281101	0.325753	0.3267	0.405167	0.316188	0.333303	0.436421	0.274047	0.523729	0.92671	0.522494	0.572942	
-0.385624	1.46584	0.31066	0.777552	0.606487	0.584985	0.507388	0.464941	0.274877	0.270501	0.452828	-0.983345	0.306689	0.651652	0.408483	0.403373	0.467279	0.34659	0.829049	0.540298	0.131061	0.991746	0.8866	0.609492	0.359225	0.326706	0.39645	0.688303	0.426962	0.814327	0.289831	0.507725	0.821836	0.506137	0.665096	0.328	0.59063	0.541531	0.443205	0.487383	0.542026	0.394446	0.710114	0.322312	0.564787	0.456815	0.378929	0.841454	0.299017	0.575784	0.117067	0.805662	0.253958	0.0209345	0.742429	0.377943	0.189468	0.39026	0.225141	0.26305	0.136774	0.243447	0.144762	0.800573	0.508337	0.385368	0.487653	0.547727	1.01975	0.648489	0.742073	0.606415	0.848281	0.370255	0.79688	0.71476	0.331273	0.448563	0.343177	0.847682	0.505804	0.232063	0.306075	-0.115474	0.281897	0.747658	0.260676	0.193073	0.184234	0.123092	0.290631	0.364018	0.340313	0.459774	0.534445	1.07092	0.490631	0.401359	
-0.379685	1.66024	0.585564	0.830699	0.480223	0.75683	0.346637	0.486198	0.185524	0.229511	0.387507	-1.7039	0.308796	0.47874	0.58051	0.287421	0.612229	0.22082	0.79334	0.343807	0.279448	0.936661	0.44706	0.773255	0.546506	0.372561	0.218449	0.519188	0.73089	0.86285	0.388964	0.576962	0.784249	0.497528	0.5513	0.569404	0.593019	0.464543	0.0270143	0.588493	0.545461	0.283705	0.528796	0.455312	0.280598	0.725845	0.354898	0.474811	0.147183	0.48447	0.330799	0.68106	0.410616	0.332368	0.654203	0.0789634	0.385579	0.439061	0.281709	0.296428	0.153677	0.138801	0.316764	0.600881	0.646373	0.402962	0.526023	0.882094	1.15021	0.709257	0.625133	0.639955	0.851336	0.475958	0.742268	0.623348	0.0947934	0.424503	0.390675	0.726828	0.734411	0.232424	0.299426	-0.0419517	0.270452	0.762941	0.351191	0.112053	0.238685	-0.201947	0.35927	0.274218	0.230957	0.479524	0.705152	0.782506	0.383053	0.358514	
-0.373747	1.3719	0.525572	0.651717	0.327886	0.430416	0.446238	0.518664	0.213021	0.374621	0.464081	-1.84731	0.218715	0.495966	0.620935	0.231525	0.356716	0.29625	0.79279	0.446426	0.532892	0.909418	0.306737	0.849245	0.333478	0.536692	0.225212	0.555073	0.653767	0.907308	0.460888	0.345361	0.931079	0.445351	0.315292	0.461687	0.585165	0.360417	-0.0840015	0.440402	0.520572	0.661608	0.779561	0.428444	0.239073	0.536055	0.51275	0.713452	0.313881	0.640917	0.32186	0.371103	0.227922	0.0213781	0.583388	0.455539	0.100598	0.21113	0.256594	0.294059	0.342764	0.0354307	0.269194	0.59298	0.67625	0.421525	0.534518	0.751272	1.01374	0.805072	0.517436	0.648652	0.889863	0.527362	0.872816	0.541528	0.136184	0.478377	0.630171	0.554826	0.468915	0.408078	0.314069	0.122817	0.487068	0.444756	0.117449	0.388299	0.413356	0.0865251	0.102633	0.123206	0.538395	0.324151	0.584891	0.761803	0.51689	0.282638	
-0.367808	1.40321	0.365996	0.478658	0.565758	0.358703	0.568033	0.406534	0.312172	0.576562	0.311608	-1.62453	0.14448	0.505266	0.578717	0.338095	0.226746	0.207326	0.805768	0.583862	0.405925	0.897402	0.296938	0.858044	0.123306	0.375567	0.260583	0.687152	0.572326	0.8965	0.321876	0.426266	0.836798	0.520461	0.130292	0.466881	0.790566	0.581877	-0.224709	0.504246	0.423885	0.548293	0.782462	0.432363	0.59328	0.543899	0.711438	0.819985	0.178133	0.368669	0.329055	0.421021	0.225424	0.210172	0.525672	0.325865	0.176155	0.177059	0.27763	0.197098	0.294874	-0.0172474	0.233261	0.775793	0.313612	0.661044	0.528203	0.757757	0.956521	0.789947	0.615668	0.629777	0.880072	0.37604	0.901439	0.552715	0.204748	0.286829	0.589815	0.619163	0.56978	0.486858	0.381113	0.0997678	0.176427	0.500563	0.15509	0.473849	0.190841	0.145831	0.194246	0.225963	0.371536	0.608982	0.305369	0.92416	0.419355	0.40916	
-0.361869	1.56125	0.0659823	0.446386	0.760221	0.487185	0.427284	0.432873	0.218801	0.184171	0.441973	-1.39588	0.438041	0.392876	0.260785	0.484348	0.224248	0.0877878	0.815755	0.636662	0.458039	0.975242	0.168572	0.89451	0.107721	0.319832	0.303249	0.605595	0.582297	0.638479	0.0771402	0.615299	0.880406	0.509604	0.31928	0.495812	0.534814	0.664298	0.338919	0.418017	0.482826	0.452501	0.636991	0.524748	0.494746	0.418381	0.891007	0.560219	0.17769	0.379375	0.256869	0.314283	0.195735	0.100918	0.494198	0.173231	0.141838	0.268269	0.266841	0.100761	0.14933	0.0162024	0.0676057	0.579717	0.664563	0.590966	0.581567	0.901826	1.07059	0.6334	0.622281	0.783294	1.03862	0.54395	0.796361	0.53851	0.200155	0.318039	0.58751	0.751119	0.574583	0.561041	0.475496	-0.0372715	0.188706	0.529507	0.072944	0.257722	0.159988	0.110312	0.27642	0.0719844	0.424949	0.367661	0.421744	0.696764	0.595291	0.415674	
-0.35593	1.48551	0.16638	0.576526	0.572436	0.600431	0.334578	0.541674	0.235011	0.0467769	0.537753	-1.41075	0.177405	0.420788	0.460163	0.153688	0.223909	0.325912	0.714779	0.469911	0.266651	1.0826	0.174505	0.883747	0.414897	0.286452	0.426485	0.620354	0.64658	0.635277	0.259967	0.503695	0.680767	0.477537	0.545146	0.534064	0.508153	0.513517	-0.0556254	0.261383	0.50765	0.319701	0.461051	0.409497	0.3254	0.444701	0.772621	0.628176	0.135706	0.355956	0.148035	0.6577	0.32928	0.298559	0.52182	0.18509	0.0744618	0.447268	0.217868	0.209625	0.0871429	-0.105807	0.178174	0.601542	0.945059	0.728936	0.442717	0.709045	1.06365	0.618297	0.692429	0.71541	0.81764	0.51376	0.87069	0.474189	0.356714	0.378889	0.308883	0.838224	0.38234	0.312622	0.525773	0.0738155	0.264775	0.444401	0.162588	0.193284	0.267945	0.217003	0.24406	-0.0835466	0.448868	0.199829	0.420104	0.776877	0.359797	0.374092	
-0.349991	1.30932	0.186816	0.62487	0.386456	0.491313	0.182297	0.41866	0.237727	0.142633	0.537802	-1.82406	0.329766	0.300404	0.822056	0.256229	0.00831465	0.403599	0.941482	0.632706	0.286006	0.957154	0.411399	0.749117	0.447647	0.0650398	0.240022	0.703828	0.299017	0.829328	0.16388	0.538516	0.80627	0.278608	0.379589	0.621421	0.697214	0.525611	0.121041	0.300823	0.442432	0.337986	0.351978	0.468972	0.139834	0.608244	0.722607	0.689284	0.180451	0.209077	0.119409	0.490168	0.162955	0.283072	0.495448	0.206637	0.0537625	0.369988	0.197734	0.386716	0.19936	-0.2454	0.221105	0.574922	0.696513	0.687332	0.490917	0.598009	0.99451	0.682612	0.660008	0.636862	0.92012	0.632601	0.868719	0.482848	0.25269	0.331991	0.434475	0.802258	0.453057	0.385329	0.31662	-0.265514	0.336808	0.410477	0.0233407	0.225982	0.261814	-0.0483471	0.237456	0.26204	0.463859	0.353132	0.293132	0.876983	0.220456	0.365149	
-0.344052	1.67206	0.318733	0.815354	0.670034	0.605419	0.345591	0.519932	0.318334	0.230399	0.42304	-1.68351	0.349202	0.238109	0.843012	0.195847	-0.0579259	0.176067	1.04905	0.376698	0.28635	0.96174	0.400809	0.963926	0.177728	0.0999648	0.43069	0.547927	0.288997	0.861681	0.174288	0.329216	0.842234	0.175329	0.426936	0.634869	0.868117	0.672024	0.0132693	0.327734	0.434043	0.397071	0.514881	0.142631	0.358378	0.179963	0.693003	0.773309	0.236738	0.313339	0.238947	0.501303	0.0653461	0.163065	0.376116	0.403718	0.0617267	0.198713	0.103763	0.417733	0.0532637	-0.145592	0.338699	0.493805	0.493613	0.811612	0.468526	0.532435	1.01701	0.939834	0.552106	0.909581	0.848974	0.542304	1.10884	0.593129	0.0133002	0.229386	0.418178	0.805475	0.688003	0.318895	0.282259	0.0167814	0.337646	0.286214	0.098218	0.193739	0.235394	0.134619	0.0813191	0.076661	0.47184	0.221543	0.0953046	0.720211	0.361255	0.261435	
-0.338113	1.63632	0.428393	0.361591	0.458776	0.520679	0.507784	0.469268	0.340735	0.287426	0.365814	-1.92773	0.236745	0.566457	0.651772	0.423278	0.293057	0.178059	0.772643	0.465861	0.256707	1.06502	0.276509	1.12233	0.0584494	0.19044	0.463001	0.586015	0.494185	0.822686	0.171284	0.31743	1.04873	0.308566	0.322359	0.5822	0.935518	0.703161	-0.192233	0.355877	0.494054	0.498926	0.568008	0.334749	0.608642	0.290603	0.651775	0.672699	0.392411	0.66265	0.0213406	0.432469	0.22533	0.13323	0.552769	0.335332	0.0907797	0.180332	0.277016	0.277422	0.0738847	0.26221	0.0992004	0.776435	0.587029	0.795343	0.347431	0.567956	0.938638	0.519533	0.61113	0.697124	0.708007	0.61231	1.00245	0.50041	0.00682375	0.278956	0.505236	0.762351	0.599642	0.605428	0.421853	0.0864637	0.288086	0.650912	0.159374	0.344962	0.138566	-0.0104689	0.150579	0.12921	0.411527	0.265429	0.39983	0.734153	0.508859	0.417278	
-0.332174	1.57109	0.0802966	0.439097	0.563835	0.736988	0.673995	0.627595	0.232074	0.228119	0.280847	-1.96496	0.0398678	0.668528	0.815871	0.0696054	0.398999	0.260531	0.879055	0.233304	-0.0694893	0.993549	0.435782	0.994637	-0.0274121	0.047235	0.370845	0.421611	0.487829	0.768408	0.208147	0.496193	0.96489	0.736866	0.344312	0.651173	0.86425	0.661079	-0.0758388	0.568298	0.508821	0.543703	0.516866	0.207965	0.66139	0.499273	0.567051	0.538819	0.49824	0.532212	0.236579	0.39073	0.447133	0.0442194	0.718249	0.317932	-0.0154334	0.1784	0.168219	0.062626	0.165827	-0.0226278	0.0898963	0.610327	0.634411	0.735699	0.655777	0.707694	1.05928	0.820125	0.679892	0.938296	0.975653	0.586179	1.0108	0.477279	0.151228	0.122516	0.471685	0.806437	0.823433	0.295056	0.224001	-0.117715	0.328258	0.677546	0.4035	0.248777	0.0456404	-0.0739405	0.0181142	0.122409	0.450623	0.00536078	0.318302	0.597933	0.613003	0.296906	
-0.326235	1.56966	0.187861	0.732107	0.590602	0.894586	0.477569	0.767379	0.244546	0.481761	0.298899	-1.74895	0.0680981	0.464682	0.842631	0.116833	0.436471	0.406462	1.09569	0.490118	0.216135	0.999081	0.30278	1.07787	-0.121056	0.060628	0.421137	0.537627	0.721997	0.902779	0.425086	0.513729	0.756729	0.579817	0.549505	0.718037	0.788138	0.666548	-0.028068	0.529006	0.453582	0.377932	0.342545	0.363843	0.288408	0.521449	0.684412	0.561417	0.302342	0.284884	0.300411	0.503716	0.214397	0.0303965	0.578748	0.429109	-0.0320044	0.37402	0.269987	0.193678	0.108944	0.154429	0.163847	0.435216	0.683788	0.594475	0.560252	0.851695	1.30308	0.84873	0.566268	0.656293	0.785485	0.597163	0.834734	0.448354	0.109471	0.153589	0.482714	0.701764	0.677208	0.0807372	0.253889	0.119392	0.401679	0.679205	0.170419	0.229322	0.256871	0.0886369	0.110705	0.172325	0.470847	0.367641	0.626243	0.969147	0.390522	0.465461	
-0.320296	1.58332	0.425053	0.842797	0.768943	0.757681	0.275929	0.635943	0.328846	0.49507	0.472377	-1.92484	-0.0142654	0.556236	0.622261	0.235913	0.274131	0.36555	0.979221	0.645545	0.23549	1.23653	0.304641	1.04329	0.038158	0.238545	0.47102	0.681041	0.665754	0.694129	0.567777	0.501933	0.815473	0.578671	0.434447	0.47649	0.656478	0.529767	0.114567	0.590505	0.312737	0.501784	0.487309	0.0512921	0.536467	0.647161	0.776227	0.793552	0.21115	0.35054	0.304912	0.796809	0.433931	-0.09935	0.651345	0.433946	0.0361871	0.325779	0.160389	0.158416	0.124602	-0.0590955	0.430079	0.677333	1.08555	0.663951	0.526568	0.941665	1.00724	0.789041	0.836457	0.612279	0.936455	0.47025	1.0755	0.538082	0.093452	0.172258	0.604389	0.732555	0.569378	0.357384	0.226276	-0.0114327	0.298977	0.593486	0.108402	0.444307	0.302852	0.0497057	0.313703	0.258409	0.467372	0.363377	0.4754	1.13841	0.19978	0.32102	
-0.314357	1.81828	0.471228	0.933576	0.651957	0.597325	0.324564	0.356411	0.178774	0.284081	0.346403	-1.80799	0.167448	0.879489	0.575162	0.304147	0.324842	0.217402	0.646806	0.546765	0.110214	1.32906	0.523083	0.93306	0.154297	0.253081	0.351284	0.502119	0.718438	0.803289	0.406233	0.356845	0.741246	0.616138	0.228137	0.398454	0.772491	0.54628	0.323516	0.344102	0.550047	0.709601	0.555967	0.210575	0.548782	0.598132	0.484877	0.867335	0.0982298	0.382351	0.558146	0.519105	0.454922	0.306765	0.660955	0.306996	0.15541	0.14884	0.182465	0.39199	0.0637713	-0.125523	0.276102	0.758218	0.912329	0.523342	0.623116	0.721182	1.17754	0.806344	0.83236	0.752344	1.15809	0.327689	1.16731	0.690483	0.170753	0.166696	0.548498	0.872208	0.686522	0.520777	0.479255	0.0281648	0.269865	0.936521	0.174447	0.180608	0.215619	-0.16728	-0.0133646	0.211588	0.522443	0.0610676	0.136141	0.718593	0.547992	0.453071	
-0.308418	1.95739	0.569431	0.642882	0.628076	0.761503	0.555002	0.462828	0.357085	0.270719	0.203357	-1.8445	0.341544	0.753294	0.648061	0.617025	0.564311	0.336454	1.0033	0.460751	0.356442	1.46223	0.615469	1.12233	-0.00835442	0.388418	0.425157	0.679269	0.495018	1.00835	0.243091	0.595954	0.980689	0.631254	0.651944	0.486256	0.869939	0.565614	0.471135	0.35286	0.716513	0.610992	0.558354	0.636155	0.492245	0.560484	0.452179	0.832863	0.178426	0.482806	0.40916	0.752501	0.320233	0.133404	0.684162	0.362637	0.0692094	0.298474	0.274401	0.20507	0.0653905	0.0472116	0.247973	0.73612	1.02474	0.730256	0.77669	0.759242	1.12955	0.740253	0.654099	0.862602	1.04217	0.554779	1.19872	0.671999	-0.0640188	0.391358	0.590258	1.00592	0.827042	0.453651	0.389525	0.324613	0.408592	0.665616	0.226409	0.30604	0.0674383	-0.0208839	0.226585	0.261563	0.494711	0.191868	0.364973	0.971357	0.505322	0.458145	
-0.30248	2.29278	0.6077	0.81654	0.573918	1.03921	0.600709	0.606068	0.409796	0.284954	0.404394	-2.34741	0.183289	0.745199	0.923241	0.684413	0.41979	0.376212	1.11506	0.625277	0.343121	1.43452	0.418841	1.31197	0.143899	0.187228	0.540083	0.856911	0.526222	1.33714	0.349765	0.844863	1.31868	0.702576	0.668078	0.667805	0.975448	0.800345	0.0542407	0.441299	0.64437	0.442966	0.709029	0.506234	0.805409	0.719487	0.875958	0.756426	0.313438	0.531972	0.255269	0.734418	0.390728	0.165935	0.701947	0.360508	0.257737	0.282945	0.172525	-0.0933438	0.156954	0.0740801	0.222364	0.650991	0.835231	0.752668	0.879308	0.953212	1.1608	0.768754	0.82674	0.860111	1.20337	0.712508	1.42645	0.750091	0.0816893	0.5031	0.716889	1.01967	0.873931	0.329777	0.530872	0.352099	0.193461	0.694382	0.348215	0.171848	0.190011	-0.0069214	0.465445	0.275327	0.660614	0.280717	0.555698	0.904841	0.685201	0.470209	
-0.296541	2.26256	0.56753	0.908588	0.770998	1.13673	0.584455	0.75563	0.471927	0.432645	0.711547	-2.39225	0.46126	0.751379	1.19976	0.579509	0.392549	0.472892	1.3994	0.677338	0.446526	1.53821	0.285906	1.22872	0.292171	0.237364	0.795824	0.968791	0.876063	1.26923	0.420814	0.684233	1.14595	0.62446	0.563728	0.841488	1.00486	0.801464	0.248897	0.506536	0.803238	0.641069	1.01643	0.592628	0.629231	0.739011	0.889297	0.959171	0.564948	0.409241	0.274334	0.764966	0.490374	0.277065	0.713573	0.322617	0.0966464	0.452089	0.0862381	0.0890092	0.314847	0.299176	0.546412	1.14877	0.97177	0.533785	0.968286	1.13515	1.36561	1.00921	0.852779	1.02833	1.10964	0.931192	1.37827	0.834408	0.352371	0.485018	0.841074	1.1765	0.980758	0.406954	0.569754	0.396947	0.488049	0.732102	0.283574	0.316667	0.327393	0.256833	0.213281	0.233241	0.758571	0.399168	0.667635	1.31971	0.728446	0.430202	
-0.290602	2.68621	0.676026	1.13295	0.873794	1.13655	0.575332	1.0418	0.649258	0.643263	0.776323	-2.25092	0.659429	1.05296	1.3124	0.626607	0.439918	0.533305	1.68606	0.755089	0.446318	1.68542	0.474115	1.5291	0.464172	0.436456	0.846737	0.845615	0.966336	1.21677	0.644385	0.837576	1.23207	0.937828	0.790686	1.09245	1.12446	0.895583	0.203364	0.718449	0.943192	0.758017	0.996673	0.647267	0.910706	0.997183	1.06881	1.20155	0.494368	0.652123	0.662587	0.992036	0.861903	0.124417	0.83529	0.572758	0.32307	0.590904	0.337573	0.246607	0.315554	0.303322	0.738354	1.15015	1.28877	0.747563	1.1128	1.13447	1.61608	1.26021	1.10717	1.25593	1.31553	1.0611	1.52917	0.883881	0.490625	0.562276	0.917469	1.2837	0.842051	0.546137	0.381406	0.6951	0.647358	0.767803	0.452898	0.546714	0.345128	0.512349	0.427335	0.304139	0.827526	0.397253	0.598662	1.45154	0.722572	0.610455	
-0.284663	2.66027	0.909608	1.28061	1.15342	1.18231	0.79878	1.02183	0.874972	0.644593	1.11383	-2.3131	0.785932	1.3122	1.42403	0.732199	0.772456	0.77232	2.19566	0.966454	0.517024	1.93672	0.76761	1.66926	0.654759	0.613923	0.775771	1.10553	1.30908	1.60653	0.856448	1.1356	1.62473	0.906252	0.857299	1.08898	1.35283	1.08595	0.168948	0.763401	0.967496	1.06922	1.20679	0.941264	1.07376	1.01638	1.34357	1.47141	0.815961	0.849257	0.966788	0.953222	0.779885	0.455881	1.04555	0.786897	0.49167	0.557985	0.71866	0.446835	0.352634	0.497154	0.600687	1.38746	1.3198	0.839681	1.23348	1.34428	1.58271	1.45598	1.34488	1.41297	1.50579	0.986798	1.46285	1.09792	0.75698	0.858462	1.0819	1.32612	1.06073	1.08453	0.438041	0.908361	0.915228	1.15894	0.599541	0.872011	0.705334	0.279254	0.879293	0.617991	0.883802	0.471631	0.719807	1.6321	0.949894	0.968113	
-0.278724	2.77623	0.965852	1.45605	1.22781	1.06823	1.14964	0.918972	0.99058	0.743641	0.992209	-1.91283	0.744947	1.34605	1.45765	0.762183	0.95455	1.01801	2.00387	1.09196	0.615535	1.94535	0.898925	1.74929	0.692734	0.66476	0.972566	1.34585	1.04289	1.71707	1.03384	1.50198	1.81405	1.13716	1.03023	1.35434	1.57209	1.09086	0.182903	1.09577	1.1718	1.20914	1.42985	1.06539	1.33383	1.23822	1.15359	1.4539	0.801115	0.872574	0.813691	1.22769	0.8744	0.666723	0.992577	1.02385	0.74049	0.707832	0.709851	0.700898	0.667302	0.5313	0.559803	1.29484	1.38923	0.595339	1.15986	1.45022	1.94253	1.69188	1.4458	1.61694	1.61712	1.05342	1.76268	1.16546	0.957637	0.975198	1.16889	1.4925	1.12464	1.01591	0.820342	0.804839	0.774713	1.34026	0.756846	0.919295	0.882949	0.506422	0.774358	0.658815	0.962065	0.808395	0.994077	1.82493	1.26468	1.06766	
-0.272785	2.71194	0.6518	1.38124	1.064	1.22737	1.09962	1.08078	0.877475	0.774926	0.80056	-1.82866	0.707905	1.38533	1.52068	0.814619	0.927838	0.994053	1.34145	1.30025	0.950694	2.0764	1.00126	1.50915	0.629692	0.728479	0.943305	1.29069	1.10952	1.4346	1.01871	1.34682	1.43199	1.23438	1.14457	1.1378	1.57531	1.18856	0.189676	1.05664	1.00919	1.20865	1.11716	1.04237	1.01044	0.771493	0.985153	1.27017	0.768043	0.856729	0.765563	1.31321	1.18214	0.73361	1.17635	0.895917	0.675891	0.680919	0.654604	0.695569	0.622732	0.537684	0.733125	1.18186	1.46552	0.808524	1.30652	1.6457	1.74176	1.73596	1.26741	1.26833	1.57496	1.06598	1.62576	1.01905	0.842039	0.878574	1.05363	1.4551	1.28589	0.933511	1.00895	0.737098	0.650761	1.19233	0.808422	0.798347	0.78127	0.738132	0.528714	0.843021	0.839122	0.855044	1.0703	1.77116	1.17952	0.807681	
-0.266846	2.40116	0.619221	1.25445	0.997106	1.2487	0.987963	1.11232	0.521673	0.817327	1.05898	-2.40672	0.758607	1.11845	1.51344	0.712351	0.788674	0.641659	1.64773	1.00156	0.841922	1.9007	1.04257	1.49714	0.433291	0.769041	0.897641	1.04122	1.27019	1.31152	0.782631	1.1145	1.36462	1.04221	0.971348	1.09495	1.40187	0.941382	0.318595	1.15756	0.788176	0.943562	1.07745	0.619999	1.09586	0.88207	1.22319	1.22414	0.650636	0.640458	0.807632	1.21421	0.977477	0.843133	1.07256	0.691361	0.472987	0.854699	0.546476	0.79972	0.459414	0.307102	0.629961	1.32871	1.18893	0.956307	1.1486	1.41697	1.55872	1.40757	1.04931	1.28217	1.52684	0.970234	1.62987	1.19401	0.524797	0.733805	1.12654	1.4399	1.23749	0.812442	0.810432	0.794904	0.649196	1.07269	0.589388	0.897239	0.616026	0.625545	0.571553	0.741294	0.770742	0.916765	1.01857	1.38996	0.872516	0.697629	
-0.260907	2.42785	0.356817	1.12602	0.955394	1.08387	0.755065	0.904191	0.466393	0.751829	0.901936	-2.24479	0.629947	0.858382	1.60298	0.581666	0.737942	0.777057	1.68337	0.822318	0.381529	1.57473	0.760793	1.60142	0.454388	0.726439	0.646714	0.960442	1.16884	1.17255	0.743305	0.798976	1.31002	0.878778	0.849514	0.983205	1.16629	0.952591	0.00224485	0.949196	0.651495	0.777729	0.947996	0.649224	0.820369	1.0138	1.13052	1.02125	0.617527	0.670324	0.428382	0.900505	0.569038	0.579472	0.76622	0.505372	0.281581	0.738754	0.473069	0.577608	0.368486	0.179544	0.517353	1.1871	1.16976	0.897076	1.00866	1.25663	1.49716	1.14864	0.984014	1.23341	1.35744	0.773729	1.54376	1.12721	0.333817	0.567759	0.825125	1.21725	1.09144	0.736063	0.601963	0.317463	0.603547	1.03439	0.573968	0.586486	0.493203	0.350877	0.481893	0.347756	0.981329	0.724135	0.768383	1.14161	0.856548	0.535401	
-0.254968	2.44312	0.220703	1.04859	1.02153	1.01171	0.629194	0.720102	0.431609	0.670005	0.838468	-2.33396	0.306686	0.626377	1.37243	0.576473	0.677312	0.561546	1.3984	0.833691	0.374685	1.58163	0.608269	1.43307	0.412277	0.44265	0.482658	0.861325	0.864537	1.14312	0.533302	0.672165	1.30108	0.765085	0.726663	1.02375	1.11406	0.94933	0.169045	0.876212	0.436949	0.693083	0.886755	0.471882	0.716904	0.850477	0.716946	0.862866	0.458244	0.412787	0.296847	0.874615	0.595831	0.295155	0.984724	0.444982	0.316785	0.515934	0.246473	0.335594	0.340662	0.0730856	0.33419	1.07219	1.00562	0.457889	0.855681	1.18617	1.21142	1.11714	1.02986	1.22663	1.27134	0.790112	1.35818	0.994791	0.316628	0.397572	0.779775	1.07681	1.08365	0.671383	0.522187	0.123698	0.27116	1.02847	0.574729	0.454529	0.468692	0.0312357	0.450083	0.321399	0.842142	0.48	0.624336	1.16487	0.720474	0.50884	
