	TH_OOE_PAR_400	TH_OOE_PLA_400	TH_OOE_PRT_400	TH_OOE_VAL_400	TH_OOR_FIL_400	TH_PUM_PEL_400	TH_RIC_EPI_400	TH_SES_CLI_400	TH_SES_DID2_400	TH_SES_LAT_400	TH_SES_TOK_400	TH_SES_YEO_400	TH_SUN_SAF1_400	TH_AVO_SAN2_400	TH_CAN_COM_400	TH_HAZ_GEO_400	TH_HAZ_LAT_400	TH_OOE_ALL_400	TH_OOE_COL4_400	TH_OOE_FRA2_400	TH_OOE_FRA3_400	TH_OOE_LOR_400	TH_OOE_MIN_400	TH_OOE_HER_400	TH_OOE_KRN2_400	TH_OOE_KRT_400	TH_OOE_NEF_400	TH_OOE_NUN_400	TH_OOE_SAM1_400	TH_OOE_SAM2_400	TH_OOE_SOL_400	TH_PEA_PLA_400	TH_PUM_GEA_400	TH_SUN_CED_400	TH_SUN_COM_400	TH_CAN_HAR_400	TH_GRA_MAN_400	TH_HEM_GOL_400	TH_HEM_SAT_400	TH_OOE_COL1_400	TH_OOE_CAL_400	TH_OOE_CRI_400	TH_OOE_DOM_400	TH_OOE_FRA4_400	TH_OOE_GEM_400	TH_OOE_KRI_400	TH_OOE_KRN1_400	TH_OOE_PAE_400	TH_OOE_TRA2_400	TH_PEA_CED_400	TH_SES_DID1_400	TH_SUN_UNI_400	TH_AVO_LAT_400	TH_AVO_OLI_400	TH_AVO_SAN1_400	TH_CAN_CED_400	TH_COR_MAZ_400	TH_FLA_GOL2_400	TH_OOE_ANT4_400	TH_OOE_AUM_400	TH_OOE_AUR_400	TH_OOE_BUO_400	TH_OOE_CLE_400	TH_OOE_COL3_400	TH_OOE_GIA_400	TH_OOE_ILF_400	TH_OOE_ILF2_400	TH_OOE_MAS_400	TH_OOE_TRA1_400	TH_OOR_GAL_400	TH_OOR_MAS_400	TH_PEA_LIO_400	TH_PIS_LAT_400	TH_SAN_SAF2_400	TH_SES_KAD1_400	TH_SES_KAD2_400	TH_SES_MAR_400	TH_WAL_LAT_400	TH_AVO_CHO_400	TH_GRA_BAS1_400	TH_GRA_CAR_400	TH_OOE_ACU_400	TH_OOE_ANT3_400	TH_OOE_ANT1_400	TH_OOE_ANT2_400	TH_OOE_BOR_400	TH_OOE_CEN_400	TH_OOE_COL2_400	TH_OOE_COL5_400	TH_OOE_FIL_400	TH_OOE_FRA1_400	TH_SES_GRE_400	TH_ALM_KIS_400	TH_ALM_LAT_400	TH_FLA_GOL1_400	TH_GRA_BAS2_400	TH_MAC_HGV_400	
-1.10616	-0.0026801	-0.0194655	-0.00817734	-0.00390568	-0.00736822	-0.0118979	-0.000685357	0.0227624	-0.0152315	0.00068578	0.00996611	0.00461195	0.011068	0.0251897	0.0300513	0.00957745	0.00491348	0.00762562	-0.00259342	0.0045936	0.0107479	-0.00117294	0.0190724	0.00143221	0.0243755	0.00911663	-0.0237299	0.0213826	0.0199129	0.0256078	-0.0611853	-0.00489593	0.0136419	0.0210489	0.0361027	0.0188173	-0.0172104	-0.0136126	-0.0279891	0.00711049	0.000348403	0.0130125	0.00230302	0.00681119	0.00255577	-0.000782544	0.0156254	-0.00542938	0.00731667	0.0156949	0.00840893	0.0030563	-0.000355748	-0.00922646	0.0104792	-0.00348219	-0.00280826	-0.00659803	0.000158689	0.0111883	-0.000391569	0.00924219	-0.00351892	0.00182333	-0.00904401	0.0109006	-0.0103376	0.00341251	0.00403439	-0.00304211	-0.00516946	-0.00908272	-0.0014373	0.000537306	0.0159737	-0.0094632	-0.00105507	-0.0223266	-0.00722583	0.00258418	-0.0159632	-0.0275225	0.00562824	0.00436689	0.00506716	0.0175066	0.0152759	0.00762447	0.0125473	0.00442095	-0.0122422	-0.0123044	0.00786234	0.0159623	0.00864258	0.00678508	-0.00296873	
-1.10022	-0.00112767	0.0145674	0.0114187	-0.00513813	-0.00509034	0.0102203	0.00300891	0.0130043	-0.0162589	0.00572247	0.0190262	-0.00396401	0.010732	0.00697102	-0.0102897	0.0140636	-0.0387143	0.0210384	-0.00105948	-0.00734579	0.0172199	0.018446	0.0210977	0.0163194	0.0414402	0.0116913	0.00511398	-0.0198939	0.0111966	0.0280942	-0.00583111	-0.00915409	0.00612935	-0.00427118	-0.00974461	-0.00117659	0.0208787	0.025196	0.00358192	0.00675421	-0.0014862	0.029239	-0.0108055	0.0137064	-0.00886605	-0.00302155	0.00537688	-0.0149272	-0.00016386	-0.00252746	0.000773737	0.0136435	0.00486166	-0.00797875	-0.00182183	-0.0152896	0.00262306	-0.00514232	0.00915046	0.0133646	0.00309229	-0.00375853	0.00964763	-0.00194272	0.00181644	0.00980244	0.00155556	0.00997368	0.00116995	-0.00480327	-0.0131427	-0.00103677	-0.00725557	0.0103757	-0.00899381	-4.73541e-05	-0.0111858	-0.0261291	-0.00544201	0.00594407	-0.0178061	-0.0107941	0.00214955	-0.0214096	0.0109906	0.00634281	0.00474235	0.00314746	0.00711786	-0.00409204	-0.00400655	0.00498668	-0.00238714	0.0201118	0.00422035	0.00537667	0.00865291	
-1.09428	0.0169838	-0.00902401	0.0323817	0.00326084	0.0126964	-0.022226	0.000976768	-0.0150989	0.00624726	0.0072408	0.00728799	-0.00391581	-0.00465061	-0.00814806	0.00216491	0.0106803	0.000192461	-0.00601822	0.0170646	-0.00416111	-0.0105942	-0.0151691	0.0348778	-0.000145477	-0.0177006	0.000332695	-0.0400273	0.00767767	0.0316733	0.0365487	0.00813233	-0.0414118	0.00617768	0.00154304	-0.0238682	-0.0199659	7.84296e-05	0.042151	0.0129162	-0.0103611	-0.00315254	-0.000575097	-0.00358892	0.00163295	-0.00523574	-0.0119308	0.00973772	-0.00268808	-0.0092033	0.00184415	-0.00876584	0.0151967	0.00430476	0.000499482	-0.00254033	-0.0148722	0.00570179	0.0138682	0.00512451	0.0177623	-0.0202073	0.00620884	0.0112671	-0.0186137	-0.000920809	0.00733038	-0.00297448	0.0131419	-0.028865	-0.000651683	0.00126325	0.00193473	-0.00902054	0.00560708	-0.0104625	-0.0086284	-0.00773673	-0.0126535	-0.00736832	-0.00284068	-0.00695525	0.0151456	-0.000686795	0.0111202	0.00269962	-0.00568778	-0.0162457	-0.00888109	0.0096993	0.0115586	-0.00463471	-0.00452351	-0.00676133	-0.00644877	-0.019884	-0.00654442	0.0358902	
-1.08834	-0.000966452	-0.00944291	0.0244103	0.0136697	0.0138753	0.0341092	-0.00681754	-0.0387359	0.00906899	-0.0175402	-0.013154	-0.000445436	0.00690295	-0.00722252	0.0167337	0.00689178	0.00249546	0.00314083	-0.000971513	-0.0189429	0.00448497	-0.0202676	0.0385901	-0.00318192	-0.0422632	-0.0069833	0.0463352	-0.0263021	0.0372917	0.0096439	-7.9691e-05	-0.00394625	0.0317733	-0.0148889	-0.0168509	-0.014731	-0.00576896	-0.0131674	-0.0185783	0.0057442	0.0101947	-0.00782555	-0.00322048	0.00438212	0.00380921	-0.00373088	0.00718853	-0.00227766	-0.0106735	0.0057357	-0.010715	0.00301736	0.00423958	-0.0017381	-0.0104924	-0.00406891	0.0139339	0.0235864	0.000211534	-0.000117511	-0.0238608	0.0102987	0.00282914	-0.0160341	-0.00343227	0.0108157	-0.00693261	-0.00121613	-0.000123026	-0.00601199	-0.0020398	-0.000515588	-0.0159588	0.0112628	0.00657962	4.21484e-05	-0.000365304	-0.016838	0.00378483	0.012233	-0.00877787	-0.00282565	-0.00079182	0.00391729	-0.000389684	-0.00196985	-0.00234863	-0.00987071	0.0127418	-0.00549426	-0.00937378	-0.016409	0.0156147	0.00230127	-0.0104057	-0.0107383	0.0294518	
-1.0824	-0.0142494	0.00349321	0.0173	0.0175354	-0.000277422	0.000339005	-0.00667167	0.000567566	0.0125525	-0.0162663	0.0218033	0.00645593	0.0204935	0.024262	-0.00854129	0.0140779	-0.00661183	0.00307141	-0.0143218	-0.00449563	0.0487716	0.00540332	0.0201651	-0.0151336	0.0392169	-0.0173262	0.0321868	0.00121679	0.0281259	0.000454152	-0.0251875	-0.00835264	0.022298	-0.0229461	-0.00714002	0.0369591	0.0465423	0.00176564	-0.0104945	0.00370419	0.0159787	0.00765792	0.00100917	-0.0127275	0.00926258	0.00334952	0.00384411	-0.00111036	0.00913935	-0.00582807	0.00314825	-0.0290918	0.00463659	-0.00696502	-0.00631995	0.00488408	0.0136016	-0.000370225	0.00651513	-0.00984346	0.00176159	0.00629962	0.00556577	-0.012562	0.00304122	0.0086331	-0.00735124	-0.00238636	-0.00110566	-0.00624182	-0.000957431	0.0048016	-0.00703134	0.0137148	0.00717173	-0.00225336	0.0115592	0.00807265	0.00584778	0.00806503	0.00467746	-0.00480099	-0.00326769	-0.007743	0.0254946	0.00953796	0.000486102	0.00187752	0.00329885	-0.0279923	-0.00936214	0.0236639	0.0156781	0.0254071	0.0106675	-0.0200601	0.0356026	
-1.07647	0.00483631	-0.00921271	0.011203	0.0155522	-0.0035228	-0.0275287	-0.00585511	-0.00608724	0.0117769	0.00247978	0.00225909	0.00602885	0.0362316	0.0219994	-0.00380526	-0.00965306	-0.0265603	-0.00214317	0.00479642	0.0128949	-0.000588746	0.0102961	0.0128664	0.00384156	0.00318403	-0.00894479	0.00701012	0.0170674	0.0136639	-0.00211654	0.0714609	-0.0100396	0.0117673	-0.00844644	-0.00456937	0.0339609	0.00216183	-0.00840856	0.0102974	-0.000710733	0.0219388	0.00719953	0.00280275	-0.00290478	-0.00233213	0.00517658	-0.016311	-0.00513062	0.00483953	-0.00114516	0.00683729	-0.0209295	0.010123	-0.0205009	-0.004211	0.0168455	0.00472981	-0.0185205	0.012276	-0.00142047	0.00252631	0.00845569	0.00067658	-0.00824744	0.000453505	0.00802698	-0.00983963	-0.0109869	-0.00340021	0.00168733	-0.00117501	0.000133265	0.000933655	-0.000286979	-0.00285947	0.0033398	0.012862	0.0166433	-0.00203083	-0.00283852	0.00475938	-0.00526309	-0.00394177	-0.0160596	-0.00359985	-0.0190432	0.00104794	-0.0118985	-0.00440579	0.00383699	0.000963761	0.0159437	0.0160232	-0.00442243	0.00556537	-0.0153898	-0.00501632	
-1.07053	0.0177834	-0.00345652	-0.00858772	0.0103992	-0.0143707	-0.0167525	0.00605909	0.000723247	0.000996371	0.0112247	0.000653387	0.0101269	0.012265	0.0429304	-0.0155761	-0.00200091	-0.00988667	0.00296538	0.0177618	0.00516274	0.0139359	-0.0276614	0.0486498	0.0164093	-0.00890907	0.00572817	0.0218032	0.00512264	-0.0270584	0.0127935	0.0137423	-0.0123568	0.00682153	-0.00647856	0.0119874	0.00109649	-0.0293027	0.0124378	-0.000484339	0.00989937	0.0102767	0.00126436	0.0046015	-0.00315732	-0.0166528	0.00233641	0.00961892	-0.0116814	-0.00188742	-0.00444699	0.0117042	0.00164159	0.000889508	-0.0189136	0.00600038	0.00707321	0.00233653	-0.025974	0.0219921	-0.0379929	-0.000961612	-0.00116609	0.00381606	-0.0143956	0.0116875	-0.00153485	-0.00297845	-6.94869e-06	0.0104238	0.0250124	0.0105733	0.00413631	0.0148251	-0.00614559	-0.0105988	0.0151528	0.020018	0.0141748	-0.015475	-0.00702782	-0.0020524	-0.00157315	0.00409054	-0.00415488	0.00564292	-0.00918647	0.0125556	-0.024082	-0.0184921	0.0254537	0.00813297	0.0196888	-0.0110071	-0.00502537	-0.0161745	0.0167966	-0.0132372	
-1.06459	0.0149913	0.0211722	-0.0229887	0.0154528	-0.00424186	-0.00768908	0.00757018	0.0038816	0.00311588	0.0210265	0.00253579	0.0138699	0.0123128	-0.0275706	0.00632711	0.00135816	0.0170673	0.0307929	0.0150769	0.0212545	-0.00566059	0.00434696	0.011007	-0.0164338	0.0170559	0.000508027	-0.0120197	-0.00470054	-0.0443126	0.0172211	0.0051901	-0.0128081	0.00748935	-0.0131694	0.000699931	-0.00333374	-0.0125924	0.0246385	-0.00607759	0.01366	-0.00617941	-0.0179076	0.000586604	0.000881189	-0.00926201	-0.00410612	-0.0065883	-0.0108507	0.0014926	-0.00699855	-0.0220291	0.0109818	-0.00415571	-0.0320208	0.0072868	0.00121759	-0.00533667	-0.01478	0.0086415	-0.0312484	0.00242277	-0.00622933	0.00059364	-0.0120521	0.0141787	-0.0123622	-0.00113602	0.00450422	0.00898678	0.00938071	-0.00688242	0.00137755	0.00291644	-0.00713637	0.00769065	-0.00662065	0.0103007	0.0148399	0.000796741	0.0071095	0.00734477	-0.00258839	0.0171297	-0.00524698	-0.0132929	0.00540528	0.00639855	-0.0103394	-0.0172666	0.0170631	-0.000243908	-0.00938706	0.00440821	0.006137	-0.00637247	0.0207368	-0.0160382	
-1.05865	0.0286292	0.010321	-0.0229446	-0.00950341	0.00799691	-0.00717953	0.0033142	0.012289	-0.00785889	0.0206367	-0.00807985	0.020217	0.0266029	-0.00504865	0.0195216	0.00707618	0.00927517	0.00857556	0.0285462	0.0235552	-0.0198282	-0.0149061	0.000628735	-0.0175017	0.0577126	0.00789168	-0.000680444	0.0171939	-0.0314244	-0.000490955	0.0284731	0.016165	0.00975252	-0.0168464	0.00664281	-0.0050199	-0.00654606	-0.00015488	-0.00799417	0.00863148	-0.000187535	-0.0214315	-0.00766455	-0.004238	-0.00111506	0.000898382	0.000632753	-0.00320437	0.00234118	0.00337118	-0.0170477	0.025071	-0.00553823	0.0257335	0.000726395	-0.0122369	0.00988398	-0.00477996	-0.00176147	-0.00186018	0.0186658	-0.00730294	-0.00304154	-0.00788176	-0.00542162	0.00544306	0.00914812	0.0155239	0.0159429	-0.00444738	-0.000262219	0.00337433	0.011333	0.00877172	-0.00948152	-0.0155246	0.004247	0.0134911	-0.000774136	0.0145702	0.0018437	-0.0107591	0.00993518	0.0091323	-0.00415437	-0.0090228	-0.00167386	-0.00764461	-0.00318049	0.000762739	-0.0115786	-0.0195763	-0.0149349	0.00166208	-0.00249927	0.00447158	-0.00729784	
-1.05271	0.0208982	0.0240615	-0.00773847	0.00312433	0.0149867	0.0069337	0.00502612	0.00370474	-0.00371059	0.0112805	-0.00822856	-0.00546937	0.0104272	-0.0120396	-0.0426361	-0.00933542	-0.025386	-0.00438581	0.0208358	-0.0181919	-0.0250456	-0.010874	-0.0126361	-0.012818	-0.0124712	0.00415479	0.0259883	-0.0081889	-0.0135186	0.0147337	-0.0259751	0.0416539	-0.0268524	0.0132868	0.00692321	-0.0288259	-0.0466283	-0.0373929	-0.00782791	-0.00821337	0.00175076	-0.0129953	-0.0047137	0.00142004	-0.00891485	-0.0102178	0.00229258	0.00290582	0.0102483	0.00981721	-0.0154229	0.016868	-0.0101727	0.0129275	0.0100359	-0.00332139	-0.00646287	-0.00257381	-0.00233621	-0.0139704	0.00997942	-0.0163533	0.0139441	-0.00699688	0.0236983	0.0163679	0.0152594	-0.0012748	-0.00212885	0.0115662	0.00384204	0.00642819	0.001371	0.0031941	0.00275855	0.0133768	-0.00356646	0.00746579	0.0219848	0.029097	-0.00652489	-0.00480011	-0.00083304	0.0085522	0.0040367	-0.00818209	0.00236661	-0.00633149	-0.00216933	-0.0112937	-0.0119039	-0.0188571	-0.0150788	0.000466523	0.012402	-0.00206754	0.0149935	
-1.04677	0.00314917	0.0130775	-0.00538285	-0.0097644	0.0149112	0.019916	0.0102765	0.00221375	7.72352e-06	-0.00977035	0.0172689	-0.00952424	0.00575026	-0.0171259	-0.0155263	-0.00433641	-0.0143886	0.00400766	0.00308533	-0.0226679	-0.0119531	-0.00416127	0.0143744	-0.00656364	-0.0444668	-0.0290284	-0.0274591	0.0176874	-0.00123345	-0.000619124	0.0460404	0.018304	0.0223873	0.020957	-0.010696	-0.00640507	0.000991523	-0.0403146	0.0342037	-0.00776918	0.0079363	0.00469923	0.00755327	-0.0127976	0.00609767	-0.0108855	-0.00750804	0.00553436	-0.00587964	0.0121553	0.00151163	0.00158604	-0.00214936	-0.0126172	-0.0181793	0.0111571	-0.0140344	-0.00194214	-0.0132476	-0.00085103	-0.00683882	-0.0079117	0.0124837	-0.0134411	0.00337699	0.00816239	-0.00855822	0.0207398	-0.00997055	0.00801556	0.0124302	-0.00323417	-0.0100498	0.00939015	0.00844125	-0.0115318	0.00717341	-0.000717961	0.010388	0.00525346	0.00629086	0.00249855	-0.00681047	-0.00322425	-0.0016826	-0.00517058	0.0126704	-0.0134852	-0.0148197	-0.0163479	-0.00432666	0.0177465	-0.018037	-0.00772532	-0.00451066	-0.0262552	0.0025528	
-1.04083	-0.00550535	-0.00733698	-0.00969747	-0.014756	0.00497679	0.0205933	-0.00578493	-0.00570828	-0.0128287	0.00110266	0.00790488	-0.0124519	0.00599594	-0.0318398	-0.00992672	-0.00333961	0.0311617	-0.00428504	-0.00568181	-0.0270696	-0.00254472	-0.00942112	0.00734	-0.0150285	-0.0394046	-0.0267339	-0.0264081	0.00196769	0.0116924	0.0106233	0.011813	0.0155446	0.0144192	0.00606459	-0.0266973	-0.0146714	0.000665923	-0.00571302	-0.0045494	-0.00349806	0.000158633	-0.00655113	0.00997723	0.0135613	0.000289921	0.0261973	0.00209684	0.00156041	-0.00114695	0.00480254	0.00935436	-0.00393399	0.0196144	0.014282	0.00275483	-0.00519942	-0.0205989	-0.0158128	-0.00895226	-0.00353795	-0.00288479	0.00825967	-0.00534029	-0.00978944	-0.00513567	0.00538475	-0.0131934	0.0129809	0.012	-0.00352883	0.00256525	-0.00381339	-0.00274741	-0.00119306	-0.0334437	-0.00340548	-0.00100214	-0.0213279	0.0166868	-0.00382396	0.0124381	0.022944	-0.00864722	-0.0180161	-0.00378454	0.0203737	0.0282265	-0.00450931	-0.00799071	0.037618	-0.00067749	0.0205335	-0.00482669	-0.0308652	0.00307589	-0.00490872	0.0158417	
-1.03489	-0.00550093	0.00815437	-0.0104856	-0.00761068	0.0021547	-0.00518478	0.000711559	-0.0138608	0.00768831	0.0135117	0.0155569	0.0116493	0.000604203	-0.0207584	-0.00956079	0.0176168	-0.0112998	-0.00887854	-0.00549733	-0.0144479	0.00759558	-0.0299801	0.000402771	0.00801712	-0.0218422	-0.0192401	0.0330321	-0.0185578	-0.000859124	-0.019043	0.00474364	0.0308073	-0.0283676	0.00330977	-0.00703296	-0.0160551	0.0328468	-0.0201054	-0.00687714	-0.00965516	-0.0161191	-0.00810403	-0.0118252	0.00674906	0.0197205	0.0159369	-0.0016304	-0.00714313	0.00800127	-0.00182672	-0.00115046	0.0145809	0.00594282	0.00483705	0.00872893	-0.00618971	-0.0192533	-0.00563946	-0.0105929	-0.00717634	0.00260689	0.00152163	0.0121906	-0.00779691	-0.00168194	-0.00315778	-0.00488433	0.0117539	0.00224845	5.30119e-05	0.00123959	0.00212481	0.00645947	-0.00830551	-0.00849271	0.0061172	0.00311321	-0.00605496	-3.46672e-05	-0.0107591	0.00661465	0.00748416	0.000834043	-0.001437	0.00379451	0.00885206	0.0251924	0.0182108	-0.00621581	-0.012601	0.00786298	-0.0275366	-0.00650148	-0.00163971	0.0315667	-0.0107812	-0.00523361	
-1.02895	0.00213209	-0.0129925	-0.0115511	0.00929731	-0.000508309	-0.00197516	-0.0150299	-0.0141547	0.00315966	0.0289487	0.019709	-0.00887603	-0.000519963	-0.0213028	0.00660621	0.00906856	-0.0262458	0.0100025	0.00217473	-0.00764646	-0.0284216	0.021307	-0.0485704	0.00971105	0.00771593	-0.00696125	0.00218621	0.00313283	-0.0153181	-0.0304801	-0.0512383	-0.00727238	-0.0434999	0.0491933	0.0107605	-0.0219427	0.0435549	-0.00374486	-0.0136558	0.00561412	0.0073007	-0.00631921	-0.0170099	0.00699192	0.00316725	0.0107251	-0.00277882	-0.0108493	-0.000299351	0.00568335	-0.00790882	0.0367765	0.00283733	0.0198935	0.00993246	0.00126129	-0.0132983	0.0073274	-0.0244023	0.0208658	-0.00216131	0.00164833	0.00968706	-0.000638313	-0.0122425	-0.0171042	0.0200558	-0.000951151	0.0112368	0.00354092	0.00576657	0.00569247	0.000936997	0.00664202	-0.00826467	-0.0187558	-0.0037023	0.0116456	0.0193104	0.00152319	-0.00927367	0.00512985	0.0106038	0.00405366	-0.00348061	0.0207426	0.00468883	0.00453698	-0.00897191	0.017812	0.0147268	-0.00182206	0.0102119	-0.00273289	-0.00399294	-0.00584526	-0.0150944	
-1.02301	0.00597247	-0.0298303	0.0137513	-9.98636e-05	-0.0267401	-0.00902034	-0.0173064	0.0110495	-0.0217216	-0.0230038	0.0131656	0.00215429	0.00959332	0.0227116	-0.0140351	0.00442861	-0.030029	-0.00561393	0.00587538	-0.00820163	-0.0135718	0.011478	-0.0087539	-0.0153593	0.00145145	-0.00260728	-0.01292	-0.00355032	-0.0242199	-0.0129973	-0.00351759	-0.018942	-0.032106	0.0297269	0.0138617	-0.0285558	0.0204207	-0.0184783	0.0106451	-0.0121719	-0.0120171	0.00813004	-0.0163257	-0.0121411	-0.00991515	-0.00524808	0.0139699	0.00127922	-0.00485285	0.00116886	0.00771375	0.0183414	-0.00886057	0.00747683	-0.00846022	0.00183269	0.00813344	0.0200588	-0.0261305	0.00954214	-0.0157014	0.00203425	-0.0023302	0.00500542	0.00457562	0.00518185	0.000241945	-0.00353421	-0.00482388	0.0111192	0.000528781	0.004246	0.00246638	0.0122428	0.0169906	0.00205943	-0.00581244	0.00173358	0.0255611	-0.0094989	-0.000474728	-0.00940411	0.0155937	-0.0133379	-0.0124764	0.0188574	-0.00161523	-0.00426505	0.0185501	-0.0122062	0.0116749	-0.00276324	0.000660112	-0.0198742	-0.0025385	0.0148727	-0.00991777	
-1.01707	-0.0019098	0.00700147	-0.00187562	0.00922766	0.0016072	0.0214488	-0.01843	0.0148548	-0.0200451	-0.0248572	0.00202604	0.00498729	0.0133753	0.0167869	-0.00560792	-0.00960288	-0.00507446	-0.0363926	-0.00191255	-0.0217389	0.0150037	0.0126793	-0.0418351	0.0052237	-0.0226866	-0.0134567	0.0269613	-0.00652014	-0.00214838	-0.0137984	0.0302103	0.00386243	0.00375954	-0.0537174	-0.0216871	-0.00158485	-0.0094163	0.0481952	-0.000161264	-0.00429859	-0.00549064	0.00427404	-0.0147735	-0.0257402	-0.00981614	0.0021878	-0.00115206	0.014806	-0.00370665	-0.00281406	0.0109196	0.00779319	-0.00582256	0.00729351	-0.0161581	0.00493067	0.00821133	-0.00133667	-0.00939818	-0.00297578	9.71633e-05	-0.00648348	-0.00302071	0.0106057	-0.00630751	0.00408714	0.0237117	-0.00229724	0.00451059	0.00833511	-0.00329048	-0.000847328	-0.00349968	0.00507432	0.00278251	0.0167077	-0.00993719	0.00430916	-0.00822949	-0.00342631	0.0190189	0.00340374	0.00552419	0.0169052	-0.00879475	-0.00973383	-0.0300535	-0.00832265	0.00170234	-0.0398332	-0.0110096	-0.00311336	0.00137204	-0.00554951	0.00319144	0.0177436	-0.02551	
-1.01113	-0.00772608	0.0271237	-0.00358341	-0.00147928	-0.00493203	0.015287	-1.04615e-05	0.0108294	0.00119276	0.0035876	0.00623548	-0.0113271	-0.000961512	0.000567127	-0.0399271	-0.0417063	0.0039526	-0.00824222	-0.0077024	-0.0203835	-0.0225334	0.0152716	-0.0493227	-0.0114992	-0.0452323	-0.0161203	0.0398768	0.00865616	0.00318193	0.0274689	0.0316203	-0.00327587	0.00405767	-0.0358624	-0.012831	0.0318126	-0.018292	-0.00637595	0.00523179	0.00481661	-0.0115204	-0.00128479	-0.00643253	0.0182151	0.00655836	0.00640091	-0.0165144	0.00129657	-0.0125458	-0.0114284	0.00895498	-0.00615442	0.00377258	0.000825918	-0.0112382	-0.006143	0.0238299	-0.00870242	0.00481916	0.00271668	0.000935743	0.00242744	-0.00440194	0.0133644	-0.00607815	-0.0100458	0.00217728	-0.0342624	-0.0134845	-0.00617121	-0.0024578	7.33814e-05	-0.0127617	-0.0130763	0.0131802	0.0237263	-0.0139018	0.0143774	-0.0212652	-0.00417063	0.00965975	0.00551523	0.00609961	0.0337219	0.0219233	-0.00544259	-0.0142431	-0.00409955	-0.000448259	0.0173579	-0.00268395	-0.00673496	0.0143212	-0.00922699	-0.0167814	-0.00830684	-0.0128511	
-1.00519	-0.00120344	0.00307345	0.00526045	-0.0123064	0.0117717	-0.0217686	-0.00143952	0.0245803	-0.00112835	0.00742746	0.00798923	0.00820135	0.000611722	-0.0157304	-0.0309084	-0.0117857	-0.0010789	-0.0206955	-0.00123979	-4.45216e-05	-0.0522197	0.00981625	-0.00814872	-0.010741	-0.045062	0.00832498	0.039546	-0.0170377	0.00595436	0.0042247	-0.0332229	-0.00301168	-0.0340876	-0.00246127	-0.0209577	-0.0305899	0.00269239	0.0064982	0.0335209	0.00103312	-0.00270152	-0.00872254	0.00672171	0.000815803	0.0104991	0.000241098	-0.00655324	0.0100478	-0.00834865	-0.00902431	0.00844956	-0.00198615	-0.0100284	0.000295996	0.00536837	-0.000964167	-0.00298445	0.00134554	-0.0038457	0.00539454	0.0165803	0.00136965	0.014104	0.00870723	-0.003356	-0.00177497	0.00134398	0.00106496	-0.000536407	-0.00250607	0.0040993	0.00223839	0.00753964	0.00211804	0.0257638	0.00934776	-0.00487715	0.0107825	-0.00445961	-0.02106	-0.00390278	-0.00731263	0.00463989	-0.0124739	-0.000630334	-0.00185316	-0.0128287	0.0123703	-0.00560669	0.0251335	0.00588429	-0.00883038	0.0270286	-0.00706843	-0.00458433	-0.00916989	-0.0102246	
-0.999249	-0.0107227	0.0030086	0.0113168	-0.00887485	0.00573794	-0.000518206	0.00532395	0.0148943	-0.000249183	0.0091242	0.0109178	-0.0112272	-0.0277198	-0.00384335	0.0218276	0.0176199	-0.0246282	0.00570682	-0.0108211	0.00230128	-0.0148537	0.00747916	-0.020232	0.0147787	-0.039765	0.0327475	-0.0224514	-0.021197	0.00285473	-0.0138902	-0.00907972	0.0150806	-0.012982	0.00423475	-0.000947808	-0.0257708	-0.0244492	-0.0176652	-0.00539524	0.00791612	-0.0219813	-0.0109261	0.00948422	-0.00209285	0.00418305	-0.00806119	-0.0104926	0.0020057	-0.00877793	-0.00586175	-0.0234429	0.000704607	0.0041713	0.00109945	-0.00579783	-0.000249899	-0.00900269	0.0281881	-0.00712822	-0.011574	0.0115991	-0.00567381	0.0126965	0.00732967	-0.00498107	0.00612244	-0.00268429	-0.0165997	-0.00190865	0.00209441	0.00621976	0.00574133	0.0147666	0.0120238	-0.0193321	0.00349042	-0.00412522	0.00270766	-0.000444952	-0.00522442	0.00594503	0.00237047	-0.012804	-0.0237574	0.0123458	0.00942683	0.00947597	0.0273537	-0.00606854	0.01444	-0.00933047	-0.0393478	0.0110228	0.000902011	0.0177245	-0.0199813	0.00164696	
-0.99331	-0.0105484	0.00389024	0.0191771	-0.0191139	-0.00565921	-0.00238187	-0.00227403	0.000355664	0.0105477	-0.00693204	-0.00690302	0.0109901	-0.00271249	-0.00553562	0.0287096	0.0210121	-0.00390833	0.00614685	-0.0106336	0.0122808	0.00227544	0.0113768	-0.0241519	-0.0124076	0.0470936	0.022789	-0.00965798	0.0188541	-0.00514774	-0.0054348	0.0131536	0.0135392	0.0134732	-0.00187058	0.0135541	0.00426479	0.0129592	0.0180648	-0.0175869	-0.0223052	0.000692913	-0.00433495	0.00404868	0.0073227	0.00410416	-0.00320122	0.00178847	-5.11069e-05	-0.0041682	0.00475254	-0.00682353	-0.000391918	0.010657	0.00487585	-0.010013	0.00721869	-0.0029417	0.0223825	-0.00592865	0.00482259	0.00617466	-0.00730922	-0.00643262	-0.00654172	-0.00849318	0.0014997	0.00315541	0.0140667	0.003897	-0.00424014	-0.00545016	0.00493859	0.00662586	-0.00639263	0.00591595	-0.00882733	-0.00199614	-0.0116643	0.00429092	0.00631455	0.00897825	-0.00206209	-0.0102698	-0.00937218	-0.00722912	0.00890139	0.00316278	0.00168204	-0.0083221	-0.0172047	-0.00760378	-0.0199062	0.00980722	-0.0193075	0.0141947	0.00332082	0.00349717	
