-1.0252,-0.9752,-0.92517,-0.87514,-0.82512,-0.77509,-0.72506,-0.67504,-0.62501,-0.57498,-0.52495,-0.47493,-0.4249,-0.37488,-0.12474,-0.074715,-0.024688,0.025339,0.075365,0.12539,0.17542,0.22545,0.27547,0.3255,0.37552,0.37552,0.37552,0.37552,0.92582,0.97585,1.0259,1.0759,1.1259,1.176,1.226,1.276,1.326,1.3761,1.4261,1.4761,1.5261,1.5762,1.6262,1.6762,1.7263,1.7763,1.8263,1.8763,1.9264,1.9764,2.0264,2.0764,2.1265,2.1765,2.2265,2.2765,2.3266,2.3766,2.4266,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.4766,2.5267,2.5767,2.6267,2.6768,2.7268,2.7768,2.8268,2.8769,2.9269,2.9769,3.177,3.2271,3.2771,3.3271,3.3771,3.4272,3.4772,3.5272,3.5772,3.6273,3.6773,3.7273,3.7773,3.8274,3.8774,3.9274,3.9775,4.0275,4.0775,4.1275,4.1776,4.2276,4.2776,4.3276,4.3777,4.4277,4.4777,4.5277,4.5277,4.5277,4.978,5.028,5.078,5.1281,5.1781,5.2281,5.2781,5.3282,5.3782,5.4282,5.4783,5.5283,5.5783,5.6283,5.6784,5.7284,5.7784,5.8284,5.8785,5.9285,5.9285,5.9285,5.9285,5.9285,5.9285,5.9285,5.9285,5.9285,6.5788,6.6289,6.6789,6.7289,6.7789,6.829,6.879,6.929,6.979,7.0291,7.0791,7.1291,7.1792,7.2292,7.2792,7.3292,7.3793,7.4293,7.4793,7.5293,7.5794,7.6294,7.6794,7.7294,7.7795,7.8295,7.8795,7.9296,7.9796,8.0296,8.0796,8.1297,8.1797,8.2297,8.2797,8.3298,8.3798,8.4298,8.4799,8.5299,8.5799,8.6299,8.68,8.73,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,9.0301,9.0802,9.1302,9.1802,9.2302,9.2803,9.2803,9.2803,9.2803,9.2803,9.2803,9.3303,9.3803,9.4304,9.4804,9.5304,9.5804,9.6305,9.6805,9.7305,9.7805,9.8306,9.8806,9.9306,9.9807,10.031,10.081,10.131,10.181,10.231,10.281,10.331,10.381,10.431,10.481,10.531,10.581,10.631,10.681,10.731,10.781,10.831,10.881,10.931,10.981,11.031,11.081
-0.020271,0.020811,-0.093569,0.33474,0.066442,-0.22973,-0.13839,-0.46888,-0.49781,-0.27311,-0.43754,-0.50806,-0.14202,0.03568,0.11712,1.3129,0.87787,1.6039,5.0053,4.0146,5.4698,8.0795,16.702,99.984,51.602,17.122,12.155,10.661,9.875,10.345,11.627,15.953,30.691,55.899,87.087,148.68,246.48,183.48,134.57,91.32,114.12,194.64,411.23,1580.1,1997.3,969.53,512.9,332.68,233.57,190.04,178.53,144.28,127.9,111.09,96.172,111.76,136.69,188.3,205.58,201.67,153.69,126.09,166.57,118.28,166.17,127.57,85.532,65.213,32.117,22.667,18.845,18.356,19.804,22.788,20.864,17.087,12.55,10.216,10.101,9.8477,9.3361,9.1074,8.2475,7.2005,5.8527,5.3929,4.5393,3.7776,3.0665,2.7087,2.5543,2.5752,2.2167,1.9877,1.6682,1.8845,3.247,9.4537,6.6138,13.634,24.725,59.808,75.597,96.373,64.207,16.611,14.841,10.324,9.4619,3.5241,2.3782,1.8183,1.2069,0.76556,0.60109,0.46322,0.5634,1.1293,2.598,9.0266,19.322,22.149,35.376,104,108.45,163.56,92.247,48.218,18.048,11.357,13.012,5.3943,3.2441,2.3173,1.8393,1.2949,0.56288,0.49188,0.13009,-0.011726,-0.15356,-0.13782,-0.15321,-0.31794,-0.22799,0.094209,-0.047757,-0.018235,0.27321,0.10307,0.10485,0.12495,0.039758,-0.071334,0.0049421,0.03722,-0.35883,-0.13545,-0.22479,-0.26325,-0.033683,-0.27947,-0.14995,-0.077568,-0.30619,0.52573,1.111,-0.29314,-0.11522,-0.014357,-0.27952,-0.14528,-0.084064,-0.066437,-0.13177,-0.02703,0.011325,-0.067701,-0.18546,-0.0057973,-0.0021482,-0.073668,-0.0099959,-0.10484,-0.25326,-0.029795,-0.22766,-0.12251,-0.084546,0.054132,-0.1766,-0.21391,-0.4338,-0.13097,-0.43995,-0.4262,-0.581,-0.75286,-0.7931,-0.94234,-0.5999,9.4838,-0.17435,-0.93495,-0.64044,-0.73833,-0.54861,-0.55017,-0.43809,-0.38699,-0.26517,-0.36393,-0.21616,-0.23502,-0.072443,-0.23447,-0.23197,-0.15554,-0.16235,-0.17872,-0.225,-0.079614,-0.2891,-0.082479,-0.17769,-0.075525,-0.36698,-0.30502,-0.38149,-0.26446,-0.11456,-0.3905,-0.39625,-0.28834,-0.35674,-0.24782,-0.41607,-0.28296,-0.16432,-0.1629,-0.22003,-0.37087,1.2297
0.02915,-0.16014,-0.098473,0.2226,-0.23255,-0.29703,-0.39323,-0.3891,-0.39862,-0.30396,-0.25893,-0.11171,0.14312,0.35098,0.75357,1.523,1.2984,2.081,4.8455,4.2579,5.7685,8.6292,17.672,99.977,24.256,13.271,10.937,9.9949,9.9388,10.739,12.449,18.024,31.242,54.604,76.474,150.26,179.05,147.08,101.69,79.664,104.75,177.44,385.49,1427.2,1350.4,624.9,347.75,227.41,162.67,137.37,127.72,103.28,93.048,78.688,71.486,86.107,105.62,147.12,150.34,147.06,106.64,94.519,122.04,83.639,128.85,82.82,59.685,41.209,19.661,14.285,11.946,13.5,14.945,19.036,15.359,12.419,8.13,6.9233,6.7833,6.0833,5.1654,4.3717,3.5983,3.1298,2.3827,2.1059,1.7123,1.3693,1.0462,0.99619,1.3922,1.4277,1.4413,0.57685,0.4997,0.74355,2.4557,6.4527,5.6476,11.795,29.9,44.877,63.56,66.595,37.193,9.8043,9.8825,6.8684,4.8603,1.8718,0.93801,0.70397,0.25939,0.030964,-0.087326,0.028454,0.29049,0.70989,2.2014,9.2135,13.712,19.16,28.219,85.079,92.675,112.93,72.239,28.415,12.415,8.6413,8.9584,3.5856,2.3059,1.6687,1.2026,0.81298,0.34353,0.24203,-0.043829,-0.054617,-0.020456,-0.073289,-0.14681,-0.1629,-0.092832,-0.097677,0.0092416,-0.094547,0.13291,0.11563,0.064066,-0.073959,0.057238,0.033842,-0.033536,-0.076226,-0.25962,0.027403,-0.089011,-0.22933,-0.076908,-0.19534,-0.16414,-0.031884,-0.087939,0.72165,0.69908,-0.20417,-0.25047,-0.062124,-0.1459,-0.057026,-0.025317,-0.22235,-0.14041,0.00048151,-0.073361,-0.050221,-0.13952,0.034568,-0.077184,-0.088391,-0.11279,0.030438,-0.03721,-0.08407,-0.12121,-0.055936,-0.031729,-0.13693,-0.011002,-0.21979,-0.30636,-0.1503,-0.40276,-0.26308,-0.4739,-0.6253,-0.77239,-0.82873,-0.21752,7.723,-0.33502,-0.667,-0.71359,-0.52638,-0.38425,-0.3996,-0.33901,-0.31086,-0.11681,-0.056046,-0.28801,-0.074787,-0.12416,-0.16897,-0.20683,-0.17273,-0.19262,-0.20544,-0.043422,-0.085918,-0.070661,-0.14639,-0.10103,-0.21371,-0.10761,-0.29203,-0.26813,-0.15336,-0.18518,-0.2353,-0.12691,-0.23433,-0.28247,-0.19006,-0.16275,-0.3019,-0.067212,-0.058463,-0.18153,-0.3078,0.94123
-0.071099,-0.0075449,-0.036301,0.24256,0.059503,-0.17319,-0.41081,-0.21327,-0.29091,-0.28692,0.027371,0.16789,0.403,0.80318,1.2305,2.4506,2.3475,3.1596,6.1912,5.7848,7.5034,10.518,18.663,99.999,40.047,17.932,14.512,13.79,13.949,14.764,16.801,21.889,35.887,58.858,86.281,140.24,222.72,167.34,124.76,90.885,115.36,189.64,379.16,1407.8,1649.4,776.84,404,256.64,178.14,143.11,133.07,107.37,96.486,83.622,72.798,87.532,109.04,152.02,163.63,160.39,119.89,98.471,135.25,89.712,135.84,94.483,61.459,44.209,16.974,11.014,8.4114,9.8686,12.646,17.22,14.179,10.427,4.8788,2.8171,2.6563,2.1963,1.4617,1.3699,1.6786,2.161,2.3182,2.4163,1.9308,1.3023,0.8293,0.20911,0.42118,0.26488,0.26745,0.22605,0.094388,0.64452,2.1897,7.5865,5.4693,12.272,23.139,52.231,66.463,79.237,49.268,9.8737,9.8434,6.1074,5.7714,1.1213,0.69154,0.57365,0.46558,0.32453,0.51856,0.65861,1.1939,2.1259,3.7622,10.239,19.029,22.461,33.841,96.98,95.047,141.18,76.125,34.998,11.306,6.6579,8.6797,2.3656,0.89937,0.67271,0.48626,0.17288,-0.17346,-0.27933,-0.04037,-0.30101,-0.28464,0.0027859,-0.32373,-0.18208,-0.064166,0.1034,-0.15772,-0.12692,0.38166,0.073512,0.12292,0.071519,0.043334,0.024532,-0.083261,-0.14613,-0.11089,-0.11761,-0.11762,-0.21387,-0.12274,-0.1374,-0.15131,-0.10642,-0.12948,0.63726,0.8639,-0.35812,-0.089968,-0.2136,-0.044224,-0.17634,0.010259,-0.019463,-0.12566,-0.051972,-0.045845,-0.13533,-0.052938,-0.014666,-0.12465,-0.14385,-0.022701,-0.097431,-0.022498,-0.090359,-0.13206,-0.14855,-0.017558,-0.18477,-0.13151,-0.22064,-0.19835,-0.21651,-0.28188,-0.50389,-0.33159,-0.65086,-0.64929,-0.72221,-0.25585,8.621,-0.88934,-0.87117,-0.86993,-0.77391,-0.44526,-0.37862,-0.4416,-0.20624,-0.26106,-0.28134,-0.25038,-0.26647,-0.31888,-0.16419,-0.11089,-0.11318,-0.30508,-0.12515,-0.14644,-0.11638,-0.15054,-0.28199,-0.25141,-0.2673,-0.30806,-0.24639,-0.28331,-0.32356,-0.32323,-0.38963,-0.40818,-0.26757,-0.428,-0.33251,-0.4864,-0.42462,-0.21951,-0.14311,-0.27769,-0.33343,1.2557
0.023465,-0.15734,-0.0041576,0.33349,-0.039844,-0.29559,-0.39363,-0.29589,-0.40716,-0.30863,-0.2268,-0.072778,0.32449,0.72148,0.8925,1.7479,1.8768,2.5975,5.4446,4.8494,6.7797,9.9319,19.764,99.971,31.776,15.442,12.37,11.677,11.648,12.607,14.557,19.991,34.308,58.782,84.754,158.99,203.49,162.78,114.54,88.612,117.61,202.43,438.91,1568.1,1584.2,727.09,392.48,252.35,177.35,147.78,138.26,109.43,97.703,82.949,75.121,92.16,115.14,161.97,168.44,163.54,117.62,102.66,133.75,91.543,139.53,91.262,63.148,43.008,18.161,12.016,9.2748,9.6904,11.056,13.615,11.382,8.5653,5.1714,3.9136,3.9013,3.749,3.6834,3.4004,3.1113,2.3399,1.3913,1.2398,0.57713,0.23707,-0.22985,-0.57528,-0.23062,-0.18002,0.013634,-0.30279,-0.26786,0.17213,2.1208,6.5358,5.396,11.308,25.431,49.431,71.304,77.832,44.867,10.598,10.539,7.0477,5.333,1.253,0.60169,0.37616,0.13836,-0.0015185,-0.10816,-0.021725,0.43847,1.0472,2.8453,10.391,16.722,22.658,34.651,95.256,102.27,126.41,77.133,31.207,12.498,8.3356,8.8804,2.79,1.6329,1.0971,0.62312,0.30888,0.08853,-0.086259,-0.095911,-0.17467,-0.072259,-0.18332,-0.1819,-0.28976,-0.052542,-0.0065737,-0.17422,0.0018322,0.20175,0.021536,0.11802,0.061145,0.10937,0.065427,-0.049858,-0.0075572,-0.20406,-0.16666,-0.10175,-0.13132,-0.24377,0.073869,-0.23463,-0.033122,-0.23402,0.78981,0.50035,-0.20303,-0.12571,-0.15509,-0.073017,-0.057513,-0.0039865,-0.12714,-0.14767,-0.026213,-0.018105,-0.099398,-0.086046,-0.12704,-0.0080022,0.015308,-0.11102,-0.041243,-0.16922,-0.014003,-0.18565,-0.10228,-0.14382,0.03206,-0.12596,-0.27339,-0.17178,-0.1648,-0.31628,-0.45098,-0.44568,-0.62752,-0.76916,-0.62537,-0.175,7.9172,-0.37669,-0.76199,-0.78405,-0.57801,-0.39525,-0.54043,-0.28976,-0.2232,-0.40123,-0.24055,-0.19385,-0.20221,-0.097526,-0.249,-0.1677,-0.076243,-0.16404,-0.24933,-0.089869,-0.1647,-0.19951,-0.15893,-0.07935,-0.29267,-0.18857,-0.27278,-0.31524,-0.25985,-0.29427,-0.36347,-0.23006,-0.24059,-0.30659,-0.26403,-0.32088,-0.43081,-0.3049,-0.090139,-0.22507,-0.4293,1.2257
-0.008093,0.014566,-0.075948,0.24541,-0.066828,-0.30934,-0.16765,-0.21319,-0.30823,-0.38565,-0.4738,-0.22109,-0.096365,0.23877,0.26854,0.9581,0.57882,1.5062,3.9638,3.2422,4.8826,7.8186,17.22,99.974,32.225,13.89,10.72,9.588,9.0936,9.7209,11.112,16.197,29.984,54.353,80.309,153.03,206.5,162.57,113.03,82.774,108.61,189.75,413.97,1520.6,1652.5,781.92,425.7,276.21,195.46,162.15,150.31,120.5,107.67,92.019,82.305,99.083,122.9,172.23,180.59,176.96,129.85,111.67,144,100.06,148.92,101.39,70.926,50.805,24.28,16.998,13.985,14.246,15.93,18.912,16.017,12.78,8.534,6.9496,6.6223,6.2548,5.627,5.637,5.688,5.3663,4.4494,3.8144,3.0891,2.2184,1.6922,1.3517,1.3063,1.183,1.2653,0.92086,0.70974,1.0171,2.6212,7.1904,5.7,11.692,25.551,51.182,72.411,81.606,49.023,12.867,12.451,8.4023,6.8412,2.5664,1.499,1.0947,0.51487,0.43418,0.11225,0.032356,0.29796,0.91685,2.323,9.8079,16.472,21.68,33.788,98.647,105.97,137.75,84.156,36.706,15.379,10.302,11.005,4.4163,2.6348,1.9105,1.4328,0.88396,0.51335,0.31548,0.19941,-0.17003,-0.08331,0.01554,-0.28593,-0.22336,-0.24242,0.039765,-0.067498,-0.16758,0.31364,0.098771,0.17367,0.10892,-0.081661,0.00080281,-0.019643,-0.11427,-0.02317,-0.15779,-0.17507,-0.026034,-0.19827,-0.36201,-0.13642,-0.17596,-0.18649,0.78569,0.70181,-0.15148,-0.16039,-0.069237,-0.13517,-0.10556,-0.019566,-0.19817,-0.011158,-0.13043,-0.040388,-0.099072,0.01426,-0.097375,0.017888,-0.079426,-0.13508,-0.039827,-0.043404,-0.18153,-0.039027,-0.098137,-0.0089677,-0.19137,-0.045194,-0.2897,-0.14995,-0.32965,-0.39793,-0.39604,-0.40821,-0.64809,-0.76725,-0.87352,-0.22631,8.1404,-0.3163,-0.72013,-0.6257,-0.60405,-0.4684,-0.43452,-0.34711,-0.3023,-0.3048,-0.27142,-0.23817,-0.24361,-0.11942,-0.17516,-0.14236,-0.12828,-0.067525,-0.20296,-0.18377,-0.16862,-0.083007,-0.25318,-0.14713,-0.13792,-0.18,-0.36276,-0.15629,-0.29596,-0.21039,-0.33857,-0.26495,-0.22403,-0.30484,-0.24595,-0.26504,-0.31019,-0.24161,-0.037117,-0.26878,-0.3182,1.0761
0.043916,-0.1208,-0.067726,0.24487,0.0013787,-0.34009,-0.46882,-0.43978,-0.42842,-0.26268,-0.12724,-0.016194,0.3024,0.4425,0.52461,1.7112,1.5228,2.1679,5.2072,4.3655,6.0832,9.1214,18.087,99.972,33.506,14.828,11.653,10.69,10.492,11.215,12.81,18.422,32.499,56.859,82.978,154.11,208.56,164.41,116.38,85.844,112.06,194.68,413.6,1479.4,1644.2,780.34,417.93,268.2,188.26,154.88,145.54,116.1,103.78,88.906,80.357,98.074,122.35,171.99,181.09,176.55,129.34,109.58,141.71,97.151,145.28,98.701,68.197,48.175,21.894,15.139,12.293,13.312,15.423,19.593,17.049,14.319,10.526,8.4873,7.1285,5.4113,3.6418,2.6789,2.0717,1.8247,1.1952,1.3376,0.80729,0.54298,0.2083,-0.078252,0.26115,0.24113,0.50948,0.015617,-0.26469,0.23716,2.1126,6.7763,5.1002,10.877,23.326,49.941,71.296,81.231,48.993,12.238,11.392,7.7974,6.1322,1.7333,0.89237,0.36887,0.23562,0.14818,-0.078523,-0.073984,0.13716,0.86334,2.497,9.9929,17.111,22.138,33.959,99.516,107.12,141.03,85.491,37.798,15.124,9.971,10.865,4.0632,2.485,1.7143,1.3242,0.78918,0.36517,0.20025,0.071462,-0.1553,-0.14077,-0.21585,-0.18575,-0.18782,-0.061222,-0.085935,0.0385,-0.096391,0.2136,0.13867,0.049885,0.12957,0.031606,-0.12275,-0.021162,-0.16791,-0.058715,-0.19119,-0.096782,-0.0021986,-0.26432,-0.1452,-0.20628,-0.11622,-0.107,0.78561,0.561,-0.14373,-0.1155,-0.17504,-0.19716,-0.14117,-0.036324,-0.087312,0.039085,-0.10102,0.0047306,-0.046376,-0.076561,-0.11497,-0.11031,0.030936,-0.05336,-0.22656,0.053713,-0.041388,-0.11813,-0.079963,-0.027898,-0.10883,-0.16129,-0.16225,-0.25899,-0.25995,-0.49186,-0.3669,-0.49094,-0.68447,-0.78885,-0.73316,-0.34362,8.1195,-0.090911,-0.6681,-0.70409,-0.67836,-0.43985,-0.45925,-0.44838,-0.26748,-0.30791,-0.17623,-0.21779,-0.19915,-0.1836,-0.17391,-0.076443,-0.13828,-0.18629,-0.052401,-0.15824,-0.11498,-0.23459,-0.088202,-0.15361,-0.2266,-0.33886,-0.20433,-0.1575,-0.16605,-0.23184,-0.34822,-0.1117,-0.29266,-0.20771,-0.29634,-0.32991,-0.17639,-0.17357,-0.24909,-0.22726,-0.28453,1.075
-0.091446,-0.022917,-0.14454,0.27096,-0.11675,-0.31262,-0.30437,-0.3681,-0.28847,-0.18402,-0.11762,0.012741,0.37372,0.66773,1.0437,1.9006,1.896,2.5695,5.6363,4.9221,6.8088,9.5267,18.786,99.971,29.309,15.041,12.168,11.281,11.166,11.812,13.688,18.949,33.45,58.648,84.185,162.55,203.26,163.3,113.32,87.07,117.09,201.61,435.1,1570.7,1570.1,734.41,400.37,259.17,182.93,149.36,135.16,110.28,100.42,86.005,78.954,96.459,119.23,164.45,168.48,165.17,121.25,107.15,138.2,94.39,145.18,92.71,65.721,44.632,20.212,14.039,11.666,13.607,15.569,20.652,16.77,14.407,9.8884,7.9681,6.6934,4.6158,3.2845,2.3823,1.893,1.6336,1.1393,1.1494,0.80172,0.51951,0.15534,0.052617,0.26757,0.43316,0.5496,0.21628,0.38652,0.61699,2.7588,7.2639,6.153,11.852,26.594,50.008,74.614,79.064,44.422,11.05,11.221,7.5767,5.5689,1.6352,1.0973,0.60226,0.45813,0.25496,0.26869,0.29535,0.76258,1.439,2.824,11.205,16.741,23.598,36.249,100.59,109.26,130.65,81.147,31.425,12.759,8.6536,9.0297,2.8291,1.6667,1.1728,0.85852,0.55373,0.21589,0.11645,-0.16001,-0.26648,-0.24236,-0.18074,-0.16362,-0.18677,-0.17131,-0.079786,-0.0079589,-0.11636,0.2895,0.10673,0.20965,0.10555,0.014836,-0.041935,-0.0051788,-0.041726,-0.1667,-0.086056,-0.13495,-0.18597,-0.19331,-0.13827,-0.24114,-0.094063,-0.13057,0.73928,0.59616,-0.16201,-0.2247,-0.04324,-0.11861,-0.12533,-0.10382,-0.0014811,-0.030374,-0.011625,-0.17167,-0.07968,-0.029869,-0.14435,-0.016761,-0.071229,-0.10784,-0.15331,-0.095415,-0.049717,-0.014844,-0.081161,-0.22351,-0.1093,-0.11889,-0.16209,-0.12198,-0.29235,-0.29507,-0.35889,-0.33397,-0.73918,-0.82433,-0.6837,-0.019865,7.8853,-0.53633,-0.77931,-0.76453,-0.56107,-0.41586,-0.41139,-0.36087,-0.46536,-0.18768,-0.18068,-0.1814,-0.19658,-0.17146,-0.2656,-0.14142,-0.21744,-0.23365,-0.20873,-0.040159,-0.19191,-0.17163,-0.23331,-0.17798,-0.2323,-0.28753,-0.23719,-0.24663,-0.30969,-0.25219,-0.23134,-0.34579,-0.3364,-0.1987,-0.38025,-0.36405,-0.29235,-0.18281,-0.16115,-0.201,-0.3514,1.2408
-0.044472,-0.060715,-0.11393,0.26457,-0.16766,-0.24601,-0.39685,-0.4427,-0.28235,-0.19849,-0.27544,-0.1421,0.14367,0.73822,0.90712,1.8799,1.7801,2.8208,5.5389,5.0626,6.7644,9.8892,19.755,99.972,34.225,15.839,12.634,11.426,11.245,11.991,13.268,18.803,33.614,59.774,86.629,166.76,211.97,169.44,118.15,88.819,118,205.76,452.94,1610.8,1704.7,802.42,434.03,278.41,195.52,164.36,154.06,121.45,107.28,90.572,81.943,100.34,126.95,179.03,187.04,181.62,131.22,114.48,144.94,101.42,151.35,100.61,70.519,48.258,22.1,14.861,11.877,12.055,13.574,16.684,16.004,14.382,10.045,6.9851,5.5385,4.2103,2.9806,2.1044,1.7258,1.3536,1.1339,1.2025,0.8744,0.5222,0.070897,-0.092099,-0.051235,0.099024,0.06758,-0.17787,-0.015912,0.31237,2.2886,6.8082,5.4366,10.898,24.42,51.062,76.672,84.882,49.44,12.964,12.164,8.4964,6.2557,1.982,0.85992,0.41752,0.12418,-0.28622,-0.42042,-0.20449,-0.053703,0.56435,2.2736,10.498,16.775,23.241,36.441,100.42,112.11,135.75,85.446,35.859,14.913,10.111,10.2,3.9105,2.095,1.5403,1.0969,0.52907,0.21399,0.1676,0.049153,-0.087811,-0.14272,-0.1185,-0.25927,-0.2408,-0.11044,-0.019215,-0.078341,-0.045994,0.22636,0.10622,0.10245,0.032699,0.033587,-0.043501,0.14774,-0.20069,-0.23362,-0.15619,-0.23817,0.035691,-0.14995,-0.17785,-0.25002,-0.19713,-0.08266,0.76594,0.58903,-0.14033,-0.13602,-0.12131,-0.097301,-0.095548,-0.13804,-0.0039608,-0.15257,-0.068337,-0.11411,-0.04936,-0.054542,0.0059097,-0.13198,-0.087913,-0.041033,-0.088124,-0.096604,0.01489,-0.187,-0.058063,-0.20236,-0.059737,-0.16151,-0.085269,-0.24141,-0.3587,-0.31062,-0.36397,-0.49351,-0.58458,-0.78084,-0.85486,-0.1121,7.7585,-0.20105,-0.6158,-0.73734,-0.55265,-0.47683,-0.2862,-0.42061,-0.36118,-0.31841,-0.25504,-0.25158,-0.082781,-0.17785,-0.17807,-0.15026,-0.14836,-0.23015,-0.11431,-0.092977,-0.089567,-0.20515,-0.12193,-0.24499,-0.15463,-0.24363,-0.19854,-0.29574,-0.34083,-0.29148,-0.20718,-0.25895,-0.35088,-0.15829,-0.26439,-0.24913,-0.25123,-0.20126,-0.12671,-0.30995,-0.29523,1.1285
-0.0098611,-0.099182,-0.12226,0.18202,-0.24633,-0.34423,-0.3638,-0.45958,-0.34333,-0.23335,-0.12192,-0.035873,0.37563,0.81241,1.1159,1.9397,1.7167,2.9177,5.2362,4.7638,6.3881,9.8485,21.643,99.973,25.872,13.783,11.502,10.498,10.644,11.311,13.043,19.711,34.535,62.312,86.477,187.37,191.64,162.63,107.16,85.71,119.03,215.33,509.89,1730.6,1521.6,706.9,397.11,258.3,184.18,157.81,142.72,115.07,103.39,86.441,81.211,100.3,126.28,175.88,177,170.08,122.42,116.85,138.59,101.26,150.73,90.717,67.48,42.832,20.48,14.426,12.054,14.226,15.583,20.175,15.211,12.072,7.0239,5.6803,5.4715,4.8511,4.1385,4.1215,4.099,3.7111,3.0332,2.6848,2.0025,1.3114,0.9522,0.60116,0.79158,0.62319,0.64987,0.26495,0.37057,0.71801,3.4313,6.6437,7.0202,11.91,32.723,49.273,82.563,79.174,39.201,11.209,11.471,8.5127,4.9402,1.7007,0.82868,0.38632,0.15377,-0.043154,-0.13796,-0.10474,0.25932,0.91472,2.7689,12.673,15.47,25.349,41.579,102.61,125.76,120.92,83.468,28.836,13.271,10.162,9.1521,3.3304,1.9825,1.3992,1.0679,0.49477,0.1127,0.21925,-0.083854,-0.15678,-0.21271,-0.15494,-0.22902,-0.12421,-0.1236,-0.096977,3.6878e-05,0.047054,0.22813,0.057196,0.1689,0.028638,0.034329,-0.10288,-0.067124,-0.066885,-0.11318,-0.096201,-0.15342,-0.13412,-0.054463,-0.29351,-0.27379,-0.22544,-0.12399,0.81826,0.61704,-0.17246,-0.17048,-0.0030718,-0.084441,-0.13083,-0.060053,-0.20306,0.01479,-0.13449,-0.082604,-0.013313,-0.033699,-0.023142,-0.047475,-0.059291,-0.14775,-0.015317,-0.15061,-0.04643,-0.1011,-0.061869,-0.058249,-0.14098,-0.066318,-0.26824,-0.28663,-0.19778,-0.36038,-0.43113,-0.48239,-0.56155,-0.79179,-0.86807,0.47127,7.267,-0.43608,-0.68915,-0.58954,-0.56964,-0.50195,-0.39726,-0.3415,-0.24924,-0.2441,-0.22919,-0.25697,-0.24257,-0.24734,-0.25893,-0.16292,-0.094299,-0.18491,-0.089991,-0.20291,-0.12258,-0.10749,0.035173,-0.26814,-0.24515,-0.24446,-0.24305,-0.31796,-0.26462,-0.24421,-0.26856,-0.37204,-0.23298,-0.25977,-0.37984,-0.34491,-0.40446,-0.25626,-0.19354,-0.1891,-0.5109,1.2945
